unix_time,frame_idx,obs_id,x_px,y_px,cx_px,cy_px,bx,by,radius_px,angle_rad,omega_rad_s
1763656222.559299,145,obs_3,191.63287774674558,385.99055423012146,191.63287774674558,385.99055423012146,9,19,194.4,8.575232684873686,1.8
1763656222.575598,146,obs_1,269.9414184317396,281.1482491896535,269.9414184317396,281.1482491896535,13,14,64.8,2.4535791556040416,1.0
1763656222.575598,146,obs_2,445.14148314631086,206.2988250065135,445.14148314631086,206.2988250065135,22,10,129.6,6.0201217513596585,1.6
1763656222.575598,146,obs_3,187.31157892052718,382.0744273662101,187.31157892052718,382.0744273662101,9,19,194.4,8.605232684873686,1.8
1763656222.5924172,147,obs_1,269.2564491265506,280.3005216436915,269.2564491265506,280.3005216436915,13,14,64.8,2.4703983942667613,1.0
1763656222.5924172,147,obs_2,446.00298827252215,209.6782759989699,446.00298827252215,209.6782759989699,22,10,129.6,6.04703253322001,1.6
1763656222.5924172,147,obs_3,183.07178863538945,377.9928437727426,183.07178863538945,377.9928437727426,9,18,194.4,8.635507314466581,1.8
1763656222.607694,148,obs_1,268.59185241373103,279.4492377841244,268.59185241373103,279.4492377841244,13,13,64.8,2.487065060933428,1.0
1763656222.607694,148,obs_2,446.76667334332,213.04873788728983,446.76667334332,213.04873788728983,22,10,129.6,6.0736991998866765,1.6
1763656222.607694,148,obs_3,178.99423733598684,373.82352145844914,178.99423733598684,373.82352145844914,8,18,194.4,8.66550731446658,1.8
1763656222.6237803,149,obs_1,267.94153541135427,278.5869960566085,267.94153541135427,278.5869960566085,13,13,64.8,2.5037317276000945,1.0
1763656222.6237803,149,obs_2,447.44021856599534,216.43836398185954,447.44021856599534,216.43836398185954,22,10,129.6,6.100365866553343,1.6
1763656222.6237803,149,obs_3,175.04358170537844,369.53376700765983,175.04358170537844,369.53376700765983,8,18,194.4,8.69550731446658,1.8
1763656222.639665,150,obs_1,267.3056787588505,277.71403596719045,267.3056787588505,277.71403596719045,13,13,64.8,2.520398394266761,1.0
1763656222.639665,150,obs_2,448.023145003439,219.84474402473586,448.023145003439,219.84474402473586,22,10,129.6,6.127032533220009,1.6
1763656222.639665,150,obs_3,171.22337706697044,365.1274409098306,171.22337706697044,365.1274409098306,8,18,194.4,8.72550731446658,1.8
1763656222.6564984,151,obs_1,266.6783136372555,276.82170234295404,266.6783136372555,276.82170234295404,13,13,64.8,2.537231938044227,1.0
1763656222.6564984,151,obs_2,448.51950175353176,223.29977039008304,448.51950175353176,223.29977039008304,22,11,129.6,6.153966203263955,1.6
1763656222.6564984,151,obs_3,167.5008399867915,360.5627064861511,167.5008399867915,360.5627064861511,8,18,194.4,8.755807693266018,1.8
1763656222.672439,152,obs_1,266.0720526279629,275.9279347060027,266.0720526279629,275.9279347060027,13,13,64.8,2.5538986047108936,1.0
1763656222.672439,152,obs_2,448.9190953156909,226.73248844041248,448.9190953156909,226.73248844041248,22,11,129.6,6.180632869930621,1.6
1763656222.672439,152,obs_3,163.9531207752865,355.93416875204514,163.9531207752865,355.93416875204514,8,17,194.4,8.785807693266017,1.8
1763656222.6882207,153,obs_1,265.4807712572957,275.0241873182046,265.4807712572957,275.0241873182046,13,13,64.8,2.57056527137756,1.0
1763656222.6882207,153,obs_2,449.22701850924807,230.17464060655018,449.22701850924807,230.17464060655018,22,11,129.6,6.207299536597287,1.6
1763656222.6882207,153,obs_3,160.54583322223536,351.20129809138393,160.54583322223536,351.20129809138393,8,17,194.4,8.815807693266017,1.8
1763656222.7038157,154,obs_1,264.9046337662772,274.1107112146897,264.9046337662772,274.1107112146897,13,13,64.8,2.587231938044227,1.0
1763656222.7038157,154,obs_2,449.4430523795744,233.6237792808932,449.4430523795744,233.6237792808932,22,11,129.6,6.233966203263954,1.6
1763656222.7038157,154,obs_3,157.28204365645087,346.3683537683029,157.28204365645087,346.3683537683029,7,17,194.4,8.845807693266016,1.8
1763656222.7203999,155,obs_1,264.3438001893947,273.1877601329463,264.3438001893947,273.1877601329463,13,13,64.8,2.6038986047108934,1.0
1763656222.7203999,155,obs_2,449.56704331168766,237.0774518879494,449.56704331168766,237.0774518879494,22,11,129.6,6.26063286993062,1.6
1763656222.7203999,155,obs_3,154.164689268243,341.4396851064789,154.164689268243,341.4396851064789,7,17,194.4,8.875807693266015,1.8
1763656222.7362251,156,obs_1,263.79842631014685,272.25559044234046,263.79842631014685,272.25559044234046,13,13,64.8,2.62056527137756,1.0
1763656222.7362251,156,obs_2,449.59890313948335,240.53320262828782,449.59890313948335,240.53320262828782,22,12,129.6,6.287299536597287,1.6
1763656222.7362251,156,obs_3,151.19657546614604,336.4197275750324,151.19657546614604,336.4197275750324,7,16,194.4,8.905807693266015,1.8
1763656222.7520225,157,obs_1,263.2686636177711,271.31446107290355,263.2686636177711,271.31446107290355,13,13,64.8,2.6372319380442266,1.0
1763656222.7520225,157,obs_2,449.53860920842635,243.9885742247814,449.53860920842635,243.9885742247814,22,12,129.6,6.313966203263953,1.6
1763656222.7520225,157,obs_3,148.38037335224018,331.31299879690476,148.38037335224018,331.31299879690476,7,16,194.4,8.935807693266014,1.8
1763656222.7678442,158,obs_1,262.7546592651645,270.3646334434089,262.7546592651645,270.3646334434089,13,13,64.8,2.6538986047108932,1.0
1763656222.7678442,158,obs_2,449.3862043916604,247.4411096699004,449.3862043916604,247.4411096699004,22,12,129.6,6.340632869930619,1.6
1763656222.7678442,158,obs_3,145.71861731834005,326.12409448330243,145.71861731834005,326.12409448330243,7,16,194.4,8.965807693266013,1.8
1763656222.7837253,159,obs_1,262.2565560280089,269.4063713887573,262.2565560280089,269.4063713887573,13,13,64.8,2.67056527137756,1.0
1763656222.7837253,159,obs_2,449.14179705952176,250.88835397281449,449.14179705952176,250.88835397281449,22,12,129.6,6.367299536597286,1.6
1763656222.7837253,159,obs_3,143.21370276521301,320.8576842978671,143.21370276521301,320.8576842978671,7,16,194.4,8.995807693266013,1.8
1763656222.7996416,160,obs_1,261.77449226511175,268.43994108669125,261.77449226511175,268.43994108669125,13,13,64.8,2.6872319380442264,1.0
1763656222.7996416,160,obs_2,448.8055610024809,254.32785590506026,448.8055610024809,254.32785590506026,22,12,129.6,6.393966203263952,1.6
1763656222.7996416,160,obs_3,140.86788394688017,315.5185076542936,140.86788394688017,315.5185076542936,7,15,194.4,9.025807693266012,1.8
1763656222.8156245,161,obs_1,261.3086018799743,267.4656109838583,261.3086018799743,267.4656109838583,13,13,64.8,2.703898604710893,1.0
1763656222.8156245,161,obs_2,448.3777353075654,257.7571697435339,448.3777353075654,257.7571697435339,22,12,129.6,6.4206328699306185,1.6
1763656222.8156245,161,obs_3,138.68327194194003,310.11136945117767,138.68327194194003,310.11136945117767,6,15,194.4,9.055807693266011,1.8
1763656222.8324878,162,obs_1,260.8538066378904,266.47201939353965,260.8538066378904,266.47201939353965,13,13,64.8,2.7207619508107466,1.0
1763656222.8324878,162,obs_2,447.8519547181606,261.21409141927643,447.8519547181606,261.21409141927643,22,13,129.6,6.447614223690384,1.6
1763656222.8324878,162,obs_3,136.63895979582136,304.57622577420875,136.63895979582136,304.57622577420875,6,15,194.4,9.086161716245748,1.8
1763656222.848328,163,obs_1,260.4208412992455,265.48261855677924,260.4208412992455,265.48261855677924,13,13,64.8,2.737428617477413,1.0
1763656222.848328,163,obs_2,447.24085687925054,264.6155304763898,447.24085687925054,264.6155304763898,22,13,129.6,6.474280890357051,1.6
1763656222.848328,163,obs_3,134.78446988237712,299.04716253341843,134.78446988237712,299.04716253341843,6,14,194.4,9.116161716245747,1.8
1763656222.8642385,164,obs_1,260.0044253438135,264.486139378717,260.0044253438135,264.486139378717,13,13,64.8,2.75409528414408,1.0
1763656222.8642385,164,obs_2,446.53928201501856,267.99946619354733,446.53928201501856,267.99946619354733,22,13,129.6,6.500947557023717,1.6
1763656222.8642385,164,obs_3,133.09666144436554,293.464960831912,133.09666144436554,293.464960831912,6,14,194.4,9.146161716245746,1.8
1763656222.8800845,165,obs_1,259.6046744400156,263.4828586527172,259.6046744400156,263.4828586527172,12,13,64.8,2.7707619508107464,1.0
1763656222.8800845,165,obs_2,445.7477289935822,271.3634923590567,445.7477289935822,271.3634923590567,22,13,129.6,6.527614223690383,1.6
1763656222.8800845,165,obs_3,131.5770533954571,287.8346442744334,131.5770533954571,287.8346442744334,6,14,194.4,9.176161716245746,1.8
1763656222.8958242,166,obs_1,259.22169962719903,262.4730550614193,259.22169962719903,262.4730550614193,12,13,64.8,2.787428617477413,1.0
1763656222.8958242,166,obs_2,444.86676066373485,274.70521691829,444.86676066373485,274.70521691829,22,13,129.6,6.55428089035705,1.6
1763656222.8958242,166,obs_3,130.22701328032542,282.16127976584943,130.22701328032542,282.16127976584943,6,14,194.4,9.206161716245745,1.8
1763656222.9125476,167,obs_1,258.854390175817,261.453540482372,258.854390175817,261.453540482372,12,13,64.8,2.804152011871334,1.0
1763656222.9125476,167,obs_2,443.8935518778185,278.03350895063846,443.8935518778185,278.03350895063846,22,13,129.6,6.581038321387323,1.6
1763656222.9125476,167,obs_3,129.04403513600784,276.43047464502473,129.04403513600784,276.43047464502473,6,13,194.4,9.236263826154802,1.8
1763656222.9293349,168,obs_1,258.5028758887123,260.4240967007327,258.5028758887123,260.4240967007327,12,13,64.8,2.820939302444454,1.0
1763656222.9293349,168,obs_2,442.8274191065301,281.34712947265865,442.8274191065301,281.34712947265865,22,14,129.6,6.607897986304316,1.6
1763656222.9293349,168,obs_3,128.0305503965428,270.64458221196224,128.0305503965428,270.64458221196224,6,13,194.4,9.266480949186418,1.8
1763656222.945081,169,obs_1,258.1710311056734,259.3963554686028,258.1710311056734,259.3963554686028,12,12,64.8,2.8376059691111206,1.0
1763656222.945081,169,obs_2,441.68129027662997,284.6074388035732,441.68129027662997,284.6074388035732,22,14,129.6,6.634564652970982,1.6
1763656222.945081,169,obs_3,127.19773059814551,264.87257351973716,127.19773059814551,264.87257351973716,6,13,194.4,9.296480949186417,1.8
1763656222.960843,170,obs_1,257.8563606386572,258.36322648467205,257.8563606386572,258.36322648467205,12,12,64.8,2.8542726357777872,1.0
1763656222.960843,170,obs_2,440.44863765671766,287.8360291688255,440.44863765671766,287.8360291688255,22,14,129.6,6.661231319637649,1.6
1763656222.960843,170,obs_3,126.5384198284471,259.0781811901926,126.5384198284471,259.0781811901926,6,12,194.4,9.326480949186417,1.8
1763656222.97666,171,obs_1,257.55895189410325,257.3249967225708,257.55895189410325,257.3249967225708,12,12,64.8,2.870939302444454,1.0
1763656222.97666,171,obs_2,439.13033774782497,291.03060481798303,439.13033774782497,291.03060481798303,21,14,129.6,6.687897986304315,1.6
1763656222.97666,171,obs_3,126.05321142263819,253.2666197853155,126.05321142263819,253.2666197853155,6,12,194.4,9.356480949186416,1.8
1763656222.9935343,172,obs_1,257.2755079419032,256.2689303905865,257.2755079419032,256.2689303905865,12,12,64.8,2.887813615798946,1.0
1763656222.9935343,172,obs_2,437.7093180240471,294.22800429956584,437.7093180240471,294.22800429956584,21,14,129.6,6.714896887671503,1.6
1763656222.9935343,172,obs_3,125.73977363410609,247.37051234797477,125.73977363410609,247.37051234797477,6,12,194.4,9.386854713224501,1.8
1763656223.0104413,173,obs_1,257.00942717340325,255.20617423868373,257.00942717340325,255.20617423868373,12,12,64.8,2.904720592498775,1.0
1763656223.0104413,173,obs_2,436.1995011802731,297.3919500056907,436.1995011802731,297.3919500056907,21,14,129.6,6.74194805039123,1.6
1763656223.0104413,173,obs_3,125.60545390819343,241.45617641805052,125.60545390819343,241.45617641805052,6,12,194.4,9.417287271284193,1.8
1763656223.026934,174,obs_1,256.7647511572443,254.15426804164593,256.7647511572443,254.15426804164593,12,12,64.8,2.9213872591654417,1.0
1763656223.026934,174,obs_2,434.62791763063916,300.4698313182979,434.62791763063916,300.4698313182979,21,15,129.6,6.768614717057896,1.6
1763656223.026934,174,obs_3,125.64924615327311,235.62455954114617,125.64924615327311,235.62455954114617,6,11,194.4,9.447287271284193,1.8
1763656223.042945,175,obs_1,256.53764008138455,253.0984301944971,256.53764008138455,253.0984301944971,12,12,64.8,2.9380539258321083,1.0
1763656223.042945,175,obs_2,432.974825725431,303.504714410101,432.974825725431,303.504714410101,21,15,129.6,6.7952813837245625,1.6
1763656223.042945,175,obs_3,125.86794095853253,229.79688026532142,125.86794095853253,229.79688026532142,6,11,194.4,9.477287271284192,1.8
1763656223.0587509,176,obs_1,256.3281570307738,252.03895397873916,256.3281570307738,252.03895397873916,12,12,64.8,2.954720592498775,1.0
1763656223.0587509,176,obs_2,431.2414009270107,306.4944412698991,431.2414009270107,306.4944412698991,21,15,129.6,6.821948050391229,1.6
1763656223.0587509,176,obs_3,126.26134151340835,223.97838310856793,126.26134151340835,223.97838310856793,6,11,194.4,9.507287271284191,1.8
1763656223.0755494,177,obs_1,256.1349137696594,250.96771447436362,256.1349137696594,250.96771447436362,12,12,64.8,2.971519088745113,1.0
1763656223.0755494,177,obs_2,429.41422724902156,309.45996599120576,429.41422724902156,309.45996599120576,21,15,129.6,6.84882564438537,1.6
1763656223.0755494,177,obs_3,126.83427831256435,218.12846678963362,126.83427831256435,218.12846678963362,6,10,194.4,9.5375245645276,1.8
1763656223.0924308,178,obs_1,255.95887150996438,249.888066632196,255.95887150996438,249.888066632196,12,12,64.8,2.988400554656978,1.0
1763656223.0924308,178,obs_2,427.4984080615336,312.389586711322,427.4984080615336,312.389586711322,21,15,129.6,6.875835989844354,1.6
1763656223.0924308,178,obs_3,127.58795112803108,212.26980979345723,127.58795112803108,212.26980979345723,6,10,194.4,9.567911203168956,1.8
1763656223.1081882,179,obs_1,255.80297242429037,248.81939059366235,255.80297242429037,248.81939059366235,12,12,64.8,3.0050672213236447,1.0
1763656223.1081882,179,obs_2,425.53002847000613,315.2301341958107,425.53002847000613,315.2301341958107,21,15,129.6,6.902502656511021,1.6
1763656223.1081882,179,obs_3,128.5063109822672,206.5107917922827,128.5063109822672,206.5107917922827,6,10,194.4,9.597911203168955,1.8
1763656223.1239452,180,obs_1,255.66490543349062,247.74826478111675,255.66490543349062,247.74826478111675,12,12,64.8,3.0217338879903113,1.0
1763656223.1239452,180,obs_2,423.48660974959915,318.01718786609894,423.48660974959915,318.01718786609894,21,15,129.6,6.929169323177687,1.6
1763656223.1239452,180,obs_3,129.59700223118304,200.78191181804138,129.59700223118304,200.78191181804138,6,10,194.4,9.627911203168955,1.8
1763656223.1397524,181,obs_1,255.54470888861917,246.6749867226198,255.54470888861917,246.6749867226198,12,12,64.8,3.038400554656978,1.0
1763656223.1397524,181,obs_2,421.3696049119618,320.7487659347978,421.3696049119618,320.7487659347978,21,16,129.6,6.955835989844354,1.6
1763656223.1397524,181,obs_3,130.85904332627402,195.08832547602228,130.85904332627402,195.08832547602228,6,9,194.4,9.657911203168954,1.8
1763656223.1556263,182,obs_1,255.44241617683232,245.59985454406439,255.44241617683232,245.59985454406439,12,12,64.8,3.0550672213236445,1.0
1763656223.1556263,182,obs_2,419.1805192935482,323.4229260614977,419.1805192935482,323.4229260614977,20,16,129.6,6.98250265651102,1.6
1763656223.1556263,182,obs_3,132.29129851573975,189.43515660962768,132.29129851573975,189.43515660962768,6,9,194.4,9.687911203168953,1.8
1763656223.1724083,183,obs_1,255.35753426527543,244.51570855292502,255.35753426527543,244.51570855292502,12,12,64.8,3.0718492666880244,1.0
1763656223.1724083,183,obs_2,416.9050247530409,326.05565744105695,416.9050247530409,326.05565744105695,20,16,129.6,7.009353929094027,1.6
1763656223.1724083,183,obs_3,133.90414887939784,183.7888427827831,133.90414887939784,183.7888427827831,6,9,194.4,9.718118884824838,1.8
1763656223.1882236,184,obs_1,255.29125385277064,243.4377568345405,255.29125385277064,243.4377568345405,12,12,64.8,3.088515933354691,1.0
1763656223.1882236,184,obs_2,414.5760261118076,328.6088894236841,414.5760261118076,328.6088894236841,20,16,129.6,7.036020595760694,1.6
1763656223.1882236,184,obs_3,135.67396750954705,178.2320977664897,135.67396750954705,178.2320977664897,6,8,194.4,9.748118884824837,1.8
1763656223.204074,185,obs_1,255.24294767589737,242.35885020580662,255.24294767589737,242.35885020580662,12,12,64.8,3.1051826000213576,1.0
1763656223.204074,185,obs_2,412.179777392893,331.09911437438177,412.179777392893,331.09911437438177,20,16,129.6,7.06268726242736,1.6
1763656223.204074,185,obs_3,137.60966712730374,172.7309396929981,137.60966712730374,172.7309396929981,6,8,194.4,9.778118884824837,1.8
1763656223.2199013,186,obs_1,255.21262915272746,241.27928835607185,255.21262915272746,241.27928835607185,12,12,64.8,3.121849266688024,1.0
1763656223.2199013,186,obs_2,409.71798249441076,333.52456157145355,409.71798249441076,333.52456157145355,20,16,129.6,7.089353929094027,1.6
1763656223.2199013,186,obs_3,139.70950573366773,167.2903192332575,139.70950573366773,167.2903192332575,6,8,194.4,9.808118884824836,1.8
1763656223.2365346,187,obs_1,255.200306704878,240.19937115668617,255.200306704878,240.19937115668617,12,12,64.8,3.138515933354691,1.0
1763656223.2365346,187,obs_2,407.192391922329,335.883506354654,407.192391922329,335.883506354654,20,16,129.6,7.116020595760693,1.6
1763656223.2365346,187,obs_3,141.9715936156281,161.9151325784507,141.9715936156281,161.9151325784507,7,8,194.4,9.838118884824835,1.8
1763656223.2533102,188,obs_1,255.20608007361508,239.11233983235797,255.20608007361508,239.11233983235797,12,11,64.8,3.155291541417435,1.0
1763656223.2533102,188,obs_2,404.5876878730793,338.1890170043805,404.5876878730793,338.1890170043805,20,16,129.6,7.1428615686610835,1.6
1763656223.2533102,188,obs_3,144.4102507018435,156.57578324364948,144.4102507018435,156.57578324364948,7,7,194.4,9.868314979337775,1.8
1763656223.2691936,189,obs_1,255.22987267206247,238.03261444481302,255.22987267206247,238.03261444481302,12,11,64.8,3.1719582080841016,1.0
1763656223.2691936,189,obs_2,401.93955056090635,340.4095117699348,401.93955056090635,340.4095117699348,20,17,129.6,7.16952823532775,1.6
1763656223.2691936,189,obs_3,146.99161127365952,151.3464189650781,146.99161127365952,151.3464189650781,7,7,194.4,9.898314979337774,1.8
1763656223.285076,190,obs_1,255.27165655607467,236.95343554060534,255.27165655607467,236.95343554060534,12,11,64.8,3.188624874750768,1.0
1763656223.285076,190,obs_2,399.23314857673415,342.55860844715653,399.23314857673415,342.55860844715653,19,17,129.6,7.196194901994416,1.6
1763656223.285076,190,obs_3,149.72866771761332,146.19683692550092,149.72866771761332,146.19683692550092,7,7,194.4,9.928314979337774,1.8
1763656223.3009338,191,obs_1,255.3314201192859,235.87510288471373,255.3314201192859,235.87510288471373,12,11,64.8,3.2052915414174348,1.0
1763656223.3009338,191,obs_2,396.47040635903994,344.6347788800803,396.47040635903994,344.6347788800803,19,17,129.6,7.222861568661083,1.6
1763656223.3009338,191,obs_3,152.61895686765115,141.13167140116724,152.61895686765115,141.13167140116724,7,7,194.4,9.958314979337773,1.8
1763656223.316794,192,obs_1,255.40914676109065,234.79791600705332,255.40914676109065,234.79791600705332,12,11,64.8,3.2219582080841014,1.0
1763656223.316794,192,obs_2,393.65328840809286,346.6365467683303,393.65328840809286,346.6365467683303,19,17,129.6,7.249528235327749,1.6
1763656223.316794,192,obs_3,155.65987765862658,136.15548069916053,155.65987765862658,136.15548069916053,7,6,194.4,9.988314979337773,1.8
1763656223.3327572,193,obs_1,255.50481489125485,233.722174119275,255.50481489125485,233.722174119275,12,11,64.8,3.238624874750768,1.0
1763656223.3327572,193,obs_2,390.7837978890589,348.56248871687154,390.7837978890589,348.56248871687154,19,17,129.6,7.276194901994415,1.6
1763656223.3327572,193,obs_3,158.8486934670838,131.2727430552298,158.8486934670838,131.2727430552298,7,6,194.4,10.018314979337772,1.8
1763656223.3486397,194,obs_1,255.61839793591312,232.6481760316528,255.61839793591312,232.6481760316528,12,11,64.8,3.2552915414174346,1.0
1763656223.3486397,194,obs_2,387.8639752076121,350.41123524814225,387.8639752076121,350.41123524814225,19,17,129.6,7.302861568661082,1.6
1763656223.3486397,194,obs_3,162.18253457403375,126.48785260367968,162.18253457403375,126.48785260367968,8,6,194.4,10.048314979337771,1.8
1763656223.3655252,195,obs_1,255.75170944773552,231.562158978044,255.75170944773552,231.562158978044,12,11,64.8,3.2721770604451446,1.0
1763656223.3655252,195,obs_2,384.85661069333224,352.20418909012955,384.85661069333224,352.20418909012955,19,17,129.6,7.329878399105418,1.6
1763656223.3655252,195,obs_3,165.7049737351869,121.74432415338094,165.7049737351869,121.74432415338094,8,6,194.4,10.078708913587649,1.8
1763656223.3824553,196,obs_1,255.90376361602995,230.4756899772091,255.90376361602995,230.4756899772091,12,11,64.8,3.2891071637471465,1.0
1763656223.3824553,196,obs_2,381.79378334315805,353.9196573912459,381.79378334315805,353.9196573912459,19,17,129.6,7.356966564388621,1.6
1763656223.3824553,196,obs_3,169.37980093057826,117.09794292898201,169.37980093057826,117.09794292898201,8,5,194.4,10.109183099531252,1.8
1763656223.398349,197,obs_1,256.07139681649176,229.40879161731115,256.07139681649176,229.40879161731115,12,11,64.8,3.305773830413813,1.0
1763656223.398349,197,obs_2,378.73431602129267,355.52679395495625,378.73431602129267,355.52679395495625,18,17,129.6,7.3836332310552875,1.6
1763656223.398349,197,obs_3,173.13408361464104,112.63531649515728,173.13408361464104,112.63531649515728,8,5,194.4,10.139183099531252,1.8
1763656223.414194,198,obs_1,256.25678755122254,228.34483519164047,256.25678755122254,228.34483519164047,12,11,64.8,3.3224404970804797,1.0
1763656223.414194,198,obs_2,375.63308454970166,357.0517830000284,375.63308454970166,357.0517830000284,18,17,129.6,7.410299897721954,1.6
1763656223.414194,198,obs_3,177.0205357102987,108.28730967962869,177.0205357102987,108.28730967962869,8,5,194.4,10.169183099531251,1.8
1763656223.4299934,199,obs_1,256.4598843239881,227.28411623680736,256.4598843239881,227.28411623680736,12,11,64.8,3.3391071637471463,1.0
1763656223.4299934,199,obs_2,372.49229411786,358.4935401540695,372.49229411786,358.4935401540695,18,17,129.6,7.43696656438862,1.6
1763656223.4299934,199,obs_3,181.03565967299275,104.05783539504856,181.03565967299275,104.05783539504856,9,5,194.4,10.19918309953125,1.8
1763656223.4457517,200,obs_1,256.6806307203241,226.2269293901456,256.6806307203241,226.2269293901456,12,11,64.8,3.355773830413813,1.0
1763656223.4457517,200,obs_2,369.31417804439195,359.85104022830177,369.31417804439195,359.85104022830177,18,17,129.6,7.463633231055287,1.6
1763656223.4457517,200,obs_3,185.17584216216954,99.95069988279204,185.17584216216954,99.95069988279204,9,4,194.4,10.22918309953125,1.8
1763656223.4624622,201,obs_1,256.91961566920895,225.17080202169737,256.91961566920895,225.17080202169737,12,11,64.8,3.3724843502044624,1.0
1763656223.4624622,201,obs_2,366.0924974581472,361.1265523247099,366.0924974581472,361.1265523247099,18,18,129.6,7.490370062720325,1.6
1763656223.4624622,201,obs_3,189.44872682922366,95.95929369275734,189.44872682922366,95.95929369275734,9,4,194.4,10.25926203515442,1.8
1763656223.4782236,202,obs_1,257.1755184884114,224.1215705184655,257.1755184884114,224.1215705184655,12,11,64.8,3.389151016871129,1.0
1763656223.4782236,202,obs_2,362.84645139653475,362.3124752538529,362.84645139653475,362.3124752538529,18,18,129.6,7.517036729386992,1.6
1763656223.4782236,202,obs_3,193.82804353138363,92.10815640853761,193.82804353138363,92.10815640853761,9,4,194.4,10.289262035154419,1.8
1763656223.4941654,203,obs_1,257.4488721485179,223.07674958799157,257.4488721485179,223.07674958799157,12,11,64.8,3.4058176835377956,1.0
1763656223.4941654,203,obs_2,359.56993855276573,363.41142557693087,359.56993855276573,363.41142557693087,17,18,129.6,7.543703396053658,1.6
1763656223.4941654,203,obs_3,198.3209064780138,88.39011180115023,198.3209064780138,88.39011180115023,9,4,194.4,10.319262035154418,1.8
1763656223.5099604,204,obs_1,257.7396007197139,222.0366294515937,257.7396007197139,222.0366294515937,12,11,64.8,3.422484350204462,1.0
1763656223.5099604,204,obs_2,356.2652887534602,364.42262186446703,356.2652887534602,364.42262186446703,17,18,129.6,7.5703700627203245,1.6
1763656223.5099604,204,obs_3,202.9232723957213,84.80850585978132,202.9232723957213,84.80850585978132,10,4,194.4,10.349262035154418,1.8
1763656223.5257533,205,obs_1,258.0476234459323,221.00149902484404,258.0476234459323,221.00149902484404,12,11,64.8,3.439151016871129,1.0
1763656223.5257533,205,obs_2,352.93485183255456,365.34534508615656,352.93485183255456,365.34534508615656,17,18,129.6,7.597036729386991,1.6
1763656223.5257533,205,obs_3,207.63099946583066,81.36656178802701,207.63099946583066,81.36656178802701,10,4,194.4,10.379262035154417,1.8
1763656223.54255,206,obs_1,258.37546219290374,219.96362457773955,258.37546219290374,219.96362457773955,12,10,64.8,3.455947844187413,1.0
1763656223.54255,206,obs_2,349.55471766682354,366.18509683648995,349.55471766682354,366.18509683648995,17,18,129.6,7.623911653093046,1.6
1763656223.54255,206,obs_3,212.47779306316093,78.04218136986546,212.47779306316093,78.04218136986546,10,3,194.4,10.409496324323728,1.8
1763656223.5594683,207,obs_1,258.72324410398704,218.92396652924364,258.72324410398704,218.92396652924364,12,10,64.8,3.47286602656046,1.0
1763656223.5594683,207,obs_2,346.1285915803931,366.93879116339895,346.1285915803931,366.93879116339895,17,18,129.6,7.650980744889921,1.6
1763656223.5594683,207,obs_3,217.45894074439957,74.84343438197973,217.45894074439957,74.84343438197973,10,3,194.4,10.439949052595212,1.8
1763656223.5752962,208,obs_1,259.0830055298909,217.90566170421255,259.0830055298909,217.90566170421255,12,10,64.8,3.4895326932271264,1.0
1763656223.5752962,208,obs_2,342.73466870899085,367.5903399113445,342.73466870899085,367.5903399113445,17,18,129.6,7.677647411556587,1.6
1763656223.5752962,208,obs_3,222.45903455784634,71.84197889897553,222.45903455784634,71.84197889897553,11,3,194.4,10.469949052595211,1.8
1763656223.5910673,209,obs_1,259.45968795145245,216.89349405330853,259.45968795145245,216.89349405330853,12,10,64.8,3.506199359893793,1.0
1763656223.5910673,209,obs_2,339.32457992007653,368.15116312742765,339.32457992007653,368.15116312742765,16,18,129.6,7.704314078223254,1.6
1763656223.5910673,209,obs_3,227.54690865637343,68.99185428463636,227.54690865637343,68.99185428463636,11,3,194.4,10.49994905259521,1.8
1763656223.606938,210,obs_1,259.8531867370877,215.88774472770422,259.8531867370877,215.88774472770422,12,10,64.8,3.5228660265604597,1.0
1763656223.606938,210,obs_2,335.90075002198046,368.62086202766056,335.90075002198046,368.62086202766056,16,18,129.6,7.73098074488992,1.6
1763656223.606938,210,obs_3,232.71798429671333,66.29562545873745,232.71798429671333,66.29562545873745,11,3,194.4,10.52994905259521,1.8
1763656223.6227586,211,obs_1,260.2633925841086,214.88869309574525,260.2633925841086,214.88869309574525,13,10,64.8,3.5395326932271263,1.0
1763656223.6227586,211,obs_2,332.46561359390915,368.99910262372896,332.46561359390915,368.99910262372896,16,18,129.6,7.7576474115565865,1.6
1763656223.6227586,211,obs_3,237.96760785982684,63.75571884523214,237.96760785982684,63.75571884523214,11,3,194.4,10.55994905259521,1.8
1763656223.6387506,212,obs_1,260.69019154908426,213.89661666535005,260.69019154908426,213.89661666535005,13,10,64.8,3.556199359893793,1.0
1763656223.6387506,212,obs_2,329.0216132547919,369.2856159604809,329.0216132547919,369.2856159604809,16,18,129.6,7.784314078223253,1.6
1763656223.6387506,212,obs_3,243.2910550388462,61.37442018863402,243.2910550388462,61.37442018863402,12,3,194.4,10.589949052595209,1.8
1763656223.6548157,213,obs_1,261.1334650794908,212.9117910069257,261.1334650794908,212.9117910069257,13,10,64.8,3.5728660265604595,1.0
1763656223.6548157,213,obs_2,325.57119792641,369.4801983071727,325.57119792641,369.4801983071727,16,18,129.6,7.810980744889919,1.6
1763656223.6548157,213,obs_3,248.6835350906321,59.1538724970012,248.6835350906321,59.1538724970012,12,2,194.4,10.619949052595208,1.8
