unix_time,frame_ts_us,tracker_id,cx_px,cy_px,bx,by,w_px,h_px,processing_time_s
1763656286.605252,40045000,3,254.0631866455078,136.21786499023438,12,6,69,47,0.0
1763656286.641853,40080000,1,447.18756103515625,398.0760498046875,22,19,98,94,0.0
1763656286.641853,40080000,2,258.524658203125,222.5750274658203,12,11,38,43,0.0
1763656286.641853,40080000,3,247.49017333984375,140.37109375,12,7,70,47,0.0
1763656286.6739273,40115000,1,458.50927734375,387.13519287109375,22,19,92,99,0.0
1763656286.6739273,40115000,2,257.3050537109375,224.95594787597656,12,11,37,44,0.0
1763656286.6739273,40115000,3,240.77627563476562,144.37852478027344,12,7,64,50,0.0
1763656286.706923,40145000,1,464.4744873046875,380.0881652832031,23,19,89,101,0.0
1763656286.706923,40145000,2,256.3592834472656,227.0789794921875,12,11,37,43,0.0
1763656286.706923,40145000,3,236.41908264160156,147.70872497558594,11,7,65,53,0.0
1763656286.7408597,40180000,1,472.1020812988281,369.80511474609375,23,18,85,108,0.0
1763656286.7408597,40180000,2,255.72557067871094,229.3004150390625,12,11,36,45,0.0
1763656286.7408597,40180000,3,230.08827209472656,152.69859313964844,11,7,61,57,0.0
1763656286.7721658,40215000,1,479.16009521484375,360.1077575683594,23,18,77,105,0.0
1763656286.7721658,40215000,2,255.2190704345703,231.7058868408203,12,11,37,46,0.0
1763656286.7721658,40215000,3,226.57888793945312,156.04241943359375,11,7,59,59,0.0
1763656286.806026,40245000,1,485.2353515625,349.1855163574219,24,17,71,114,0.0
1763656286.806026,40245000,2,254.71884155273438,234.0199432373047,12,11,35,46,0.0
1763656286.806026,40245000,3,221.3758544921875,161.74237060546875,11,8,63,63,0.0
1763656286.8410845,40280000,1,488.6921691894531,342.5929870605469,24,17,69,113,0.0
1763656286.8410845,40280000,2,254.43312072753906,235.6707763671875,12,11,35,46,0.0
1763656286.8410845,40280000,3,217.34664916992188,166.1868896484375,10,8,60,61,0.0
1763656286.872762,40315000,1,494.7745056152344,329.4005126953125,24,16,61,110,0.0
1763656286.872762,40315000,2,253.8740692138672,237.76307678222656,12,11,34,47,0.0
1763656286.872762,40315000,3,213.3328399658203,171.26913452148438,10,8,60,65,0.0
1763656286.9053817,40345000,1,498.5467529296875,317.5226135253906,24,15,58,122,0.0
1763656286.9053817,40345000,2,253.9778289794922,239.9899139404297,12,11,34,47,0.0
1763656286.9053817,40345000,3,209.17466735839844,177.5067596435547,10,8,58,71,0.0
1763656286.9409912,40380000,1,502.47882080078125,304.3746337890625,25,15,51,116,0.0
1763656286.9409912,40380000,2,254.0594024658203,242.5433349609375,12,12,34,48,0.0
1763656286.9409912,40380000,3,204.8322296142578,184.70899963378906,10,9,57,71,0.0
1763656286.9723547,40415000,1,505.0445861816406,293.1553955078125,25,14,48,123,0.0
1763656286.9723547,40415000,2,254.2001953125,244.72201538085938,12,12,34,47,0.0
1763656286.9723547,40415000,3,201.96546936035156,190.16322326660156,10,9,56,73,0.0
1763656287.005547,40445000,1,506.75897216796875,281.5987243652344,25,14,41,118,0.0
1763656287.005547,40445000,2,254.3175048828125,246.71788024902344,12,12,35,48,0.0
1763656287.005547,40445000,3,198.73345947265625,196.85186767578125,9,9,54,75,0.0
1763656287.041181,40480000,1,508.0010681152344,270.9265441894531,25,13,36,112,0.0
1763656287.041181,40480000,2,254.4237060546875,248.21185302734375,12,12,35,48,0.0
1763656287.041181,40480000,3,196.5472869873047,201.82553100585938,9,10,50,72,0.0
1763656287.0732477,40515000,1,508.020263671875,258.62017822265625,25,12,33,117,0.0
1763656287.0732477,40515000,2,254.52670288085938,250.350830078125,12,12,35,48,0.0
1763656287.0732477,40515000,3,193.92169189453125,209.32896423339844,9,10,49,78,0.0
1763656287.1071699,40545000,1,507.69964599609375,246.60633850097656,25,12,35,115,0.0
1763656287.1071699,40545000,2,254.7322540283203,252.86376953125,12,12,35,47,0.0
1763656287.1071699,40545000,3,192.30284118652344,215.2646026611328,9,10,46,80,0.0
1763656287.1403272,40580000,1,506.64556884765625,230.08811950683594,25,11,38,102,0.0
1763656287.1403272,40580000,2,254.75076293945312,255.0457763671875,12,12,35,47,0.0
1763656287.1403272,40580000,3,190.18133544921875,223.62432861328125,9,11,42,77,0.0
1763656287.1716142,40615000,1,504.5035400390625,219.30117797851562,25,10,41,105,0.0
1763656287.1716142,40615000,2,255.3255615234375,257.66632080078125,12,12,35,46,0.0
1763656287.1716142,40615000,3,189.12408447265625,230.43536376953125,9,11,40,79,0.0
1763656287.2055552,40645000,1,502.2677001953125,208.50613403320312,25,10,45,99,0.0
1763656287.2055552,40645000,2,255.665283203125,259.53533935546875,12,12,36,46,0.0
1763656287.2055552,40645000,3,188.44923400878906,236.95904541015625,9,11,38,79,0.0
1763656287.2431908,40680000,1,499.58197021484375,200.08558654785156,24,10,49,103,0.0
1763656287.2431908,40680000,2,256.0535583496094,261.7569580078125,12,13,37,47,0.0
1763656287.2431908,40680000,3,187.88394165039062,244.29437255859375,9,12,36,81,0.0
1763656287.2740016,40715000,1,496.3427734375,191.28396606445312,24,9,54,107,0.0
1763656287.2740016,40715000,2,256.71856689453125,263.6496887207031,12,13,37,46,0.0
1763656287.2740016,40715000,3,187.97630310058594,250.82264709472656,9,12,37,82,0.0
1763656287.3061938,40745000,1,490.5667419433594,177.30642700195312,24,8,61,105,0.0
1763656287.3061938,40745000,2,257.8060302734375,266.0484924316406,12,13,39,47,0.0
1763656287.3061938,40745000,3,188.6477508544922,259.9101867675781,9,12,39,86,0.0
1763656287.3415267,40780000,1,486.9942626953125,169.9315185546875,24,8,62,101,0.0
1763656287.3415267,40780000,2,258.39471435546875,268.0689392089844,12,13,39,47,0.0
1763656287.3415267,40780000,3,189.0863037109375,265.0882873535156,9,13,40,82,0.0
1763656287.3726535,40815000,1,481.8533020019531,160.11744689941406,24,8,64,98,0.0
1763656287.3726535,40815000,2,259.3153076171875,270.2779846191406,12,13,39,48,0.0
1763656287.3726535,40815000,3,190.3006134033203,272.0909118652344,9,13,41,84,0.0
1763656287.405192,40845000,1,476.0577087402344,150.7152862548828,23,7,70,96,0.0
1763656287.405192,40845000,2,260.34674072265625,272.6358642578125,13,13,39,47,0.0
1763656287.405192,40845000,3,191.87677001953125,278.9244079589844,9,13,45,82,0.0
1763656287.442578,40880000,1,469.01153564453125,141.1870574951172,23,7,77,98,0.0
1763656287.442578,40880000,2,261.5021667480469,274.9870300292969,13,13,40,48,0.0
1763656287.442578,40880000,3,194.2753448486328,286.9543151855469,9,14,48,83,0.0
1763656287.4753861,40915000,1,461.18359375,131.37451171875,23,6,81,92,0.0
1763656287.4753861,40915000,2,262.51123046875,276.75433349609375,13,13,41,47,0.0
1763656287.4753861,40915000,3,196.9254150390625,294.3721618652344,9,14,51,82,0.0
1763656287.5056052,40945000,1,454.4856262207031,124.05905151367188,22,6,84,87,0.0
1763656287.5056052,40945000,2,263.5906677246094,278.7193298339844,13,13,41,47,0.0
1763656287.5056052,40945000,3,199.47018432617188,300.41961669921875,9,15,54,82,0.0
1763656287.54026,40980000,1,444.74163818359375,114.48046112060547,22,5,87,83,0.0
1763656287.54026,40980000,2,265.17535400390625,281.5665588378906,13,14,40,45,0.0
1763656287.54026,40980000,3,202.5360565185547,306.7312316894531,10,15,58,84,0.0
1763656287.572253,41015000,1,435.890625,106.75592803955078,21,5,90,79,0.0
1763656287.572253,41015000,2,266.76275634765625,283.7873229980469,13,14,41,44,0.0
1763656287.572253,41015000,3,206.49673461914062,314.3043212890625,10,15,59,80,0.0
1763656287.6052518,41045000,1,424.9649353027344,97.95759582519531,21,4,91,69,0.0
1763656287.6052518,41045000,2,268.0899658203125,285.39617919921875,13,14,42,43,0.0
1763656287.6052518,41045000,3,210.37374877929688,320.61895751953125,10,16,62,79,0.0
1763656287.6411183,41080000,1,414.6121520996094,91.22972869873047,20,4,88,63,0.0
1763656287.6411183,41080000,2,269.4912414550781,287.312255859375,13,14,42,43,0.0
1763656287.6411183,41080000,3,214.25,325.9872131347656,10,16,63,77,0.0
1763656287.6724336,41115000,1,403.67291259765625,84.9885482788086,20,4,95,57,0.0
1763656287.6724336,41115000,2,271.0826416015625,288.95306396484375,13,14,43,44,0.0
1763656287.6724336,41115000,3,219.876953125,333.669189453125,10,16,65,73,0.0
1763656287.7065732,41145000,1,393.0824279785156,79.70136260986328,19,3,89,54,0.0
1763656287.7065732,41145000,2,272.5098571777344,290.6820983886719,13,14,42,43,0.0
1763656287.7065732,41145000,3,224.51876831054688,338.9927978515625,11,16,68,71,0.0
1763656287.7413146,41180000,1,380.4725646972656,74.74390411376953,19,3,96,51,0.0
1763656287.7413146,41180000,2,274.6300048828125,292.62908935546875,13,14,44,42,0.0
1763656287.7413146,41180000,3,230.8842010498047,345.0231628417969,11,17,73,69,0.0
1763656287.7729175,41215000,1,372.9009094238281,71.98995208740234,18,3,91,48,0.0
1763656287.7729175,41215000,2,276.2243347167969,293.97052001953125,13,14,44,42,0.0
1763656287.7729175,41215000,3,235.2035369873047,349.001953125,11,17,73,65,0.0
1763656287.8070555,41245000,1,361.4464416503906,68.49977111816406,18,3,92,45,0.0
1763656287.8070555,41245000,2,277.6895751953125,295.6107177734375,13,14,42,42,0.0
1763656287.8070555,41245000,3,240.50587463378906,353.20220947265625,12,17,74,64,0.0
1763656287.8420255,41280000,1,352.450439453125,66.30365753173828,17,3,88,41,0.0
1763656287.8420255,41280000,2,279.2414855957031,296.93084716796875,13,14,43,42,0.0
1763656287.8420255,41280000,3,245.77243041992188,357.1703796386719,12,17,73,61,0.0
1763656287.874181,41315000,1,336.9917297363281,63.9295654296875,16,3,98,36,0.0
1763656287.874181,41315000,2,281.3479919433594,298.39910888671875,14,14,45,43,0.0
1763656287.874181,41315000,3,254.15777587890625,362.09912109375,12,18,80,62,0.0
1763656287.9066694,41345000,1,327.7749938964844,63.029659271240234,16,3,101,32,0.0
1763656287.9066694,41345000,2,283.167724609375,299.6545715332031,14,14,45,42,0.0
1763656287.9066694,41345000,3,260.11798095703125,365.2701110839844,13,18,83,58,0.0
1763656287.9418514,41380000,1,316.7113037109375,62.55154037475586,15,3,105,30,0.0
1763656287.9418514,41380000,2,284.9835510253906,300.85455322265625,14,15,46,42,0.0
1763656287.9418514,41380000,3,267.81689453125,368.8453369140625,13,18,84,53,0.0
1763656287.97315,41415000,1,304.9455261230469,62.58067321777344,15,3,103,31,0.0
1763656287.97315,41415000,2,286.8164978027344,301.87542724609375,14,15,47,42,0.0
1763656287.97315,41415000,3,275.43646240234375,371.80743408203125,13,18,83,52,0.0
1763656288.0059588,41445000,1,295.5032043457031,63.1548957824707,14,3,107,32,0.0
1763656288.0059588,41445000,2,288.7940979003906,302.95733642578125,14,15,48,42,0.0
1763656288.0059588,41445000,3,281.29931640625,373.6156005859375,14,18,84,50,0.0
1763656288.0408394,41480000,1,285.6083679199219,64.1843032836914,14,3,100,35,0.0
1763656288.0408394,41480000,2,290.2418518066406,303.8724670410156,14,15,47,41,0.0
1763656288.0408394,41480000,3,286.4124755859375,375.12322998046875,14,18,83,50,0.0
1763656288.0745993,41515000,1,271.3701171875,66.65129852294922,13,3,105,39,0.0
1763656288.0745993,41515000,2,293.0501403808594,305.4045715332031,14,15,47,40,0.0
1763656288.0745993,41515000,3,295.0802307128906,376.90045166015625,14,18,89,46,0.0
1763656288.1055357,41545000,1,256.8288269042969,70.46619415283203,12,3,104,47,0.0
1763656288.1055357,41545000,2,295.435791015625,306.2679748535156,14,15,47,40,0.0
1763656288.1055357,41545000,3,304.9394226074219,378.2686767578125,15,18,90,44,0.0
1763656288.141674,41580000,1,249.35231018066406,72.62445068359375,12,3,99,48,0.0
1763656288.141674,41580000,2,297.3976745605469,307.2484436035156,14,15,47,39,0.0
1763656288.141674,41580000,3,310.5799865722656,378.9770202636719,15,18,87,38,0.0
1763656288.17294,41615000,1,236.98709106445312,77.6953125,11,3,105,56,0.0
1763656288.17294,41615000,2,299.7245788574219,308.08642578125,14,15,48,39,0.0
1763656288.17294,41615000,3,318.44293212890625,378.9856262207031,15,18,89,37,0.0
1763656288.205012,41645000,1,228.32998657226562,81.31182098388672,11,4,99,56,0.0
1763656288.205012,41645000,2,301.6564636230469,308.67626953125,15,15,46,38,0.0
1763656288.205012,41645000,3,325.3497314453125,379.04132080078125,16,18,84,39,0.0
1763656288.2414415,41680000,1,218.92135620117188,86.0535888671875,10,4,95,61,0.0
1763656288.2414415,41680000,2,303.6293640136719,309.24365234375,15,15,47,38,0.0
1763656288.2414415,41680000,3,332.85565185546875,378.5713806152344,16,18,80,39,0.0
1763656288.2744565,41715000,1,208.0561981201172,92.58448028564453,10,4,95,65,0.0
1763656288.2744565,41715000,2,306.2567138671875,309.9552917480469,15,15,47,37,0.0
1763656288.2744565,41715000,3,338.7526550292969,377.7718200683594,16,18,84,41,0.0
1763656288.305457,41745000,1,198.53553771972656,99.01617431640625,9,4,93,72,0.0
1763656288.305457,41745000,2,308.52667236328125,310.4908142089844,15,15,47,36,0.0
1763656288.305457,41745000,3,346.5035095214844,376.40826416015625,17,18,84,43,0.0
1763656288.34036,41780000,1,187.96221923828125,107.52012634277344,9,5,92,78,0.0
1763656288.34036,41780000,2,310.9105529785156,310.97698974609375,15,15,49,36,0.0
1763656288.34036,41780000,3,355.05059814453125,374.1342468261719,17,18,89,47,0.0
1763656288.3744407,41815000,1,180.4810791015625,114.39898681640625,9,5,93,85,0.0
1763656288.3744407,41815000,2,313.3683776855469,311.25970458984375,15,15,47,36,0.0
1763656288.3744407,41815000,3,362.53173828125,372.19866943359375,18,18,82,49,0.0
1763656288.404213,41845000,1,172.6284942626953,121.73120880126953,8,6,85,82,0.0
1763656288.404213,41845000,2,315.2908020019531,311.4794921875,15,15,48,35,0.0
1763656288.404213,41845000,3,368.0247802734375,370.0812683105469,18,18,80,50,0.0
1763656288.4412436,41880000,1,163.4104461669922,132.37973022460938,8,6,84,91,0.0
1763656288.4412436,41880000,2,317.2730712890625,311.5059509277344,15,15,48,34,0.0
1763656288.4412436,41880000,3,375.46734619140625,366.7850036621094,18,18,80,53,0.0
1763656288.4726546,41915000,1,156.91317749023438,141.05117797851562,7,7,81,94,0.0
1763656288.4726546,41915000,2,319.9982604980469,311.6267395019531,15,15,48,34,0.0
1763656288.4726546,41915000,3,382.6591491699219,363.29168701171875,19,18,78,55,0.0
1763656288.505362,41945000,1,149.8660125732422,151.0138397216797,7,7,77,97,0.0
1763656288.505362,41945000,2,322.34954833984375,311.7387390136719,16,15,48,34,0.0
1763656288.505362,41945000,3,388.7685241699219,359.83538818359375,19,17,75,58,0.0
1763656288.5423033,41980000,1,144.64918518066406,160.2772674560547,7,8,75,103,0.0
1763656288.5423033,41980000,2,324.8195495605469,311.5751953125,16,15,48,35,0.0
1763656288.5423033,41980000,3,395.6932373046875,355.5285949707031,19,17,71,60,0.0
1763656288.5737169,42015000,1,138.343505859375,171.69117736816406,6,8,69,106,0.0
1763656288.5737169,42015000,2,327.1220703125,311.5877990722656,16,15,46,35,0.0
1763656288.5737169,42015000,3,402.0118408203125,350.8785705566406,20,17,69,63,0.0
1763656288.604832,42045000,1,133.53335571289062,182.9060821533203,6,9,61,103,0.0
1763656288.604832,42045000,2,329.092041015625,311.5348815917969,16,15,47,35,0.0
1763656288.604832,42045000,3,406.7639465332031,346.92535400390625,20,17,66,64,0.0
1763656288.6415927,42080000,1,129.03903198242188,194.96389770507812,6,9,59,105,0.0
1763656288.6415927,42080000,2,331.80645751953125,311.1612854003906,16,15,46,36,0.0
1763656288.6415927,42080000,3,411.7968444824219,342.1020202636719,20,17,63,67,0.0
1763656288.6742542,42115000,1,126.14899444580078,205.36920166015625,6,10,55,111,0.0
1763656288.6742542,42115000,2,334.3038635253906,310.853271484375,16,15,46,35,0.0
1763656288.6742542,42115000,3,416.0505065917969,337.17633056640625,20,16,62,69,0.0
1763656288.707791,42145000,1,122.92811584472656,221.62777709960938,6,11,49,115,0.0
1763656288.707791,42145000,2,336.96624755859375,310.16351318359375,16,15,44,36,0.0
1763656288.707791,42145000,3,421.200439453125,330.7934875488281,21,16,63,73,0.0
1763656288.7404902,42180000,1,121.37167358398438,230.19740295410156,6,11,46,109,0.0
1763656288.7404902,42180000,2,339.1057434082031,309.7091979980469,16,15,44,37,0.0
1763656288.7404902,42180000,3,424.68157958984375,326.05328369140625,21,16,60,70,0.0
1763656288.7735484,42215000,1,120.27233123779297,245.93675231933594,6,12,40,118,0.0
1763656288.7735484,42215000,2,341.67333984375,308.656494140625,17,15,46,37,0.0
1763656288.7735484,42215000,3,429.8187561035156,318.5130920410156,21,15,59,73,0.0
1763656288.805864,42245000,1,119.86180877685547,257.50494384765625,5,12,38,115,0.0
1763656288.805864,42245000,2,343.94287109375,307.71112060546875,17,15,45,37,0.0
1763656288.805864,42245000,3,434.08673095703125,311.3251953125,21,15,55,74,0.0
1763656288.8422978,42280000,1,120.55558776855469,269.5492858886719,6,13,41,116,0.0
1763656288.8422978,42280000,2,345.7896423339844,307.0727844238281,17,15,45,38,0.0
1763656288.8422978,42280000,3,437.0119934082031,305.48040771484375,21,15,51,76,0.0
1763656288.8737953,42315000,1,121.99394989013672,283.0290832519531,6,14,45,114,0.0
1763656288.8737953,42315000,2,347.8861389160156,306.2395935058594,17,15,45,37,0.0
1763656288.8737953,42315000,3,439.81927490234375,298.8341979980469,21,14,48,77,0.0
1763656288.9061496,42345000,1,123.99542236328125,293.91937255859375,6,14,49,119,0.0
1763656288.9061496,42345000,2,349.9095153808594,305.2252197265625,17,15,45,39,0.0
1763656288.9061496,42345000,3,441.8209533691406,293.1163024902344,22,14,48,76,0.0
1763656288.941619,42380000,1,127.11821746826172,306.1147766113281,6,15,54,110,0.0
1763656288.941619,42380000,2,351.76885986328125,304.3230285644531,17,15,45,39,0.0
1763656288.941619,42380000,3,444.01007080078125,286.2223205566406,22,14,44,73,0.0
1763656288.9735367,42415000,1,130.2541046142578,315.1031799316406,6,15,60,117,0.0
1763656288.9735367,42415000,2,353.84747314453125,303.4518737792969,17,15,44,39,0.0
1763656288.9735367,42415000,3,445.5855407714844,280.27972412109375,22,14,42,78,0.0
1763656289.0058467,42445000,1,134.7750701904297,327.781982421875,6,16,63,114,0.0
1763656289.0058467,42445000,2,355.50457763671875,302.5647277832031,17,15,43,39,0.0
1763656289.0058467,42445000,3,447.072509765625,273.2613220214844,22,13,39,78,0.0
1763656289.0414686,42480000,1,140.01840209960938,339.1578369140625,7,16,69,111,0.0
1763656289.0414686,42480000,2,357.6050109863281,301.1597900390625,17,15,43,40,0.0
1763656289.0414686,42480000,3,448.04034423828125,266.3049621582031,22,13,35,76,0.0
1763656289.0740101,42515000,1,146.4602508544922,351.0466003417969,7,17,75,109,0.0
1763656289.0740101,42515000,2,360.1123962402344,299.6362609863281,18,14,43,39,0.0
1763656289.0740101,42515000,3,448.52630615234375,258.8912353515625,22,12,33,75,0.0
1763656289.1070213,42545000,1,153.67662048339844,362.2220153808594,7,18,79,105,0.0
1763656289.1070213,42545000,2,362.0411376953125,297.9706115722656,18,14,41,41,0.0
1763656289.1070213,42545000,3,448.77801513671875,252.5529327392578,22,12,32,75,0.0
1763656289.1405659,42580000,1,161.49270629882812,373.1720886230469,8,18,80,103,0.0
1763656289.1405659,42580000,2,363.5491943359375,296.62176513671875,18,14,41,40,0.0
1763656289.1405659,42580000,3,448.7317810058594,244.48802185058594,22,12,32,70,0.0
1763656289.1719582,42615000,1,170.14857482910156,383.1169738769531,8,19,91,103,0.0
1763656289.1719582,42615000,2,365.7860412597656,294.7049560546875,18,14,40,41,0.0
1763656289.1719582,42615000,3,447.77593994140625,236.00413513183594,22,11,35,75,0.0
1763656289.2065818,42645000,1,178.0338592529297,391.42535400390625,8,19,100,101,0.0
1763656289.2065818,42645000,2,367.6733093261719,293.093017578125,18,14,40,41,0.0
1763656289.2065818,42645000,3,446.7297058105469,227.8372039794922,22,11,36,75,0.0
1763656289.2429602,42680000,1,187.5861053466797,400.5260009765625,9,20,102,97,0.0
1763656289.2429602,42680000,2,368.9688720703125,291.6191101074219,18,14,40,41,0.0
1763656289.2429602,42680000,3,445.1005554199219,220.43077087402344,22,11,37,69,0.0
1763656289.2731307,42715000,1,194.89280700683594,407.02081298828125,9,20,103,92,0.0
1763656289.2731307,42715000,2,370.4555969238281,289.9492492675781,18,14,39,42,0.0
1763656289.2731307,42715000,3,443.883056640625,215.48248291015625,22,10,39,66,0.0
1763656289.3056235,42745000,1,206.84542846679688,415.3099060058594,10,20,109,85,0.0
1763656289.3056235,42745000,2,371.7011413574219,288.5818176269531,18,14,40,41,0.0
1763656289.3056235,42745000,3,441.37713623046875,207.8083953857422,22,10,42,69,0.0
1763656289.3431697,42780000,1,218.08554077148438,422.3599853515625,10,21,115,82,0.0
1763656289.3431697,42780000,2,373.1183166503906,286.7511291503906,18,14,39,42,0.0
1763656289.3431697,42780000,3,438.9412536621094,201.18801879882812,21,10,45,70,0.0
1763656289.3736901,42815000,1,228.28038024902344,427.7101745605469,11,21,120,78,0.0
1763656289.3736901,42815000,2,374.3824768066406,285.0556640625,18,14,40,43,0.0
1763656289.3736901,42815000,3,436.01470947265625,194.84776306152344,21,9,46,66,0.0
1763656289.404716,42845000,1,240.15390014648438,433.4931640625,12,21,117,69,0.0
1763656289.404716,42845000,2,375.71966552734375,283.3891296386719,18,14,39,43,0.0
1763656289.404716,42845000,3,433.40313720703125,188.97512817382812,21,9,47,67,0.0
1763656289.4412267,42880000,1,248.3358154296875,436.6448974609375,12,21,121,67,0.0
1763656289.4412267,42880000,2,376.9163818359375,281.3121643066406,18,14,39,42,0.0
1763656289.4412267,42880000,3,429.6199035644531,182.75289916992188,21,9,48,60,0.0
1763656289.4734366,42915000,1,264.8589172363281,441.9951171875,13,22,122,62,0.0
1763656289.4734366,42915000,2,377.69232177734375,279.71368408203125,18,13,40,43,0.0
1763656289.4734366,42915000,3,425.2465515136719,176.2417449951172,21,8,52,61,0.0
1763656289.506572,42945000,1,274.500244140625,444.21478271484375,13,22,127,56,0.0
1763656289.506572,42945000,2,378.71868896484375,277.8662414550781,18,13,37,43,0.0
1763656289.506572,42945000,3,421.4653625488281,171.17193603515625,21,8,52,58,0.0
1763656289.54249,42980000,1,289.5540466308594,447.1800231933594,14,22,120,48,0.0
1763656289.54249,42980000,2,379.8175048828125,275.6107482910156,18,13,37,45,0.0
1763656289.54249,42980000,3,417.33953857421875,166.1217803955078,20,8,55,57,0.0
1763656289.574443,43015000,1,301.8066101074219,448.554443359375,15,22,123,44,0.0
1763656289.574443,43015000,2,380.7040710449219,273.28631591796875,19,13,37,44,0.0
1763656289.574443,43015000,3,412.2604675292969,160.83035278320312,20,8,56,58,0.0
1763656289.6050956,43045000,1,311.682861328125,449.1268005371094,15,22,115,41,0.0
1763656289.6050956,43045000,2,381.317626953125,271.61505126953125,19,13,37,43,0.0
1763656289.6050956,43045000,3,408.8114929199219,157.4419403076172,20,7,57,55,0.0
1763656289.6411395,43080000,1,325.3946838378906,448.7244873046875,16,22,124,42,0.0
1763656289.6411395,43080000,2,381.9869079589844,269.3969421386719,19,13,35,44,0.0
1763656289.6411395,43080000,3,402.0467834472656,151.633056640625,20,7,59,57,0.0
1763656289.6731381,43115000,1,335.6827392578125,447.90093994140625,16,22,125,44,0.0
1763656289.6731381,43115000,2,382.83221435546875,267.2163391113281,19,13,36,43,0.0
1763656289.6731381,43115000,3,396.255615234375,146.5542755126953,19,7,60,50,0.0
1763656289.7049205,43145000,1,351.1701354980469,445.6046447753906,17,22,128,51,0.0
1763656289.7049205,43145000,2,383.44000244140625,265.1935119628906,19,13,36,45,0.0
1763656289.7049205,43145000,3,390.6860046386719,142.5222930908203,19,7,63,49,0.0
1763656289.7415118,43180000,1,363.7122802734375,442.9947814941406,18,22,122,55,0.0
1763656289.7415118,43180000,2,384.21356201171875,263.087890625,19,13,36,45,0.0
1763656289.7415118,43180000,3,385.1957092285156,139.0935821533203,19,6,66,48,0.0
1763656289.7726784,43215000,1,375.54534912109375,439.6612854003906,18,21,123,60,0.0
1763656289.7726784,43215000,2,384.993408203125,260.79913330078125,19,13,36,44,0.0
1763656289.7726784,43215000,3,378.3288879394531,135.3155975341797,18,6,65,47,0.0
1763656289.8049512,43245000,1,388.0699462890625,435.1709289550781,19,21,118,65,0.0
1763656289.8049512,43245000,2,385.37939453125,258.2826843261719,19,12,35,45,0.0
1763656289.8049512,43245000,3,372.50970458984375,132.4564208984375,18,6,64,45,0.0
1763656289.8411694,43280000,1,399.67498779296875,429.967041015625,19,21,120,71,0.0
1763656289.8411694,43280000,2,386.09979248046875,255.6842041015625,19,12,34,44,0.0
1763656289.8411694,43280000,3,366.79754638671875,130.02438354492188,18,6,67,43,0.0
1763656289.8728056,43315000,1,411.3553161621094,424.29638671875,20,21,109,74,0.0
1763656289.8728056,43315000,2,386.46441650390625,253.41073608398438,19,12,33,45,0.0
1763656289.8728056,43315000,3,359.2507629394531,127.28770446777344,17,6,69,42,0.0
1763656289.9062872,43345000,1,422.38330078125,417.63067626953125,21,20,107,79,0.0
1763656289.9062872,43345000,2,386.71954345703125,251.62234497070312,19,12,32,44,0.0
1763656289.9062872,43345000,3,350.85455322265625,124.47576141357422,17,6,65,38,0.0
1763656289.9405327,43380000,1,432.95867919921875,410.46270751953125,21,20,100,82,0.0
1763656289.9405327,43380000,2,386.8166198730469,249.67654418945312,19,12,32,44,0.0
1763656289.9405327,43380000,3,344.2383117675781,123.02962493896484,17,6,64,35,0.0
1763656289.9718628,43415000,1,442.4703674316406,403.01519775390625,22,20,95,85,0.0
1763656289.9718628,43415000,2,387.0215148925781,247.48583984375,19,12,32,44,0.0
1763656289.9718628,43415000,3,337.0440979003906,121.71296691894531,16,6,64,35,0.0
1763656290.004963,43445000,1,451.11767578125,395.2820129394531,22,19,88,89,0.0
1763656290.004963,43445000,2,386.8340759277344,245.1239013671875,19,12,32,44,0.0
1763656290.004963,43445000,3,330.2595520019531,120.4489974975586,16,6,59,32,0.0
1763656290.0412588,43480000,1,459.53515625,386.4295349121094,22,19,85,96,0.0
1763656290.0412588,43480000,2,386.5621643066406,242.94473266601562,19,12,33,44,0.0
1763656290.0412588,43480000,3,323.571533203125,119.81294250488281,16,5,65,31,0.0
1763656290.0727448,43515000,1,466.89013671875,377.50201416015625,23,18,83,96,0.0
1763656290.0727448,43515000,2,386.47039794921875,240.9016876220703,19,12,33,44,0.0
1763656290.0727448,43515000,3,316.5794982910156,119.6679458618164,15,5,63,30,0.0
1763656290.1051784,43545000,1,473.7392883300781,368.6583557128906,23,18,78,98,0.0
1763656290.1051784,43545000,2,386.3474426269531,238.55809020996094,19,11,33,44,0.0
1763656290.1051784,43545000,3,310.32940673828125,119.50656127929688,15,5,61,30,0.0
1763656290.141353,43580000,1,480.7647705078125,358.275146484375,24,17,70,105,0.0
1763656290.141353,43580000,2,385.9009704589844,236.31773376464844,19,11,35,44,0.0
1763656290.141353,43580000,3,304.0857238769531,120.08135223388672,15,6,64,32,0.0
1763656290.1724818,43615000,1,486.0758056640625,348.55572509765625,24,17,70,103,0.0
1763656290.1724818,43615000,2,385.4989013671875,234.51986694335938,19,11,34,43,0.0
1763656290.1724818,43615000,3,297.6073913574219,120.71566772460938,14,6,68,32,0.0
1763656290.2054224,43645000,1,491.74749755859375,336.3414001464844,24,16,67,112,0.0
1763656290.2054224,43645000,2,384.9926452636719,232.7915802001953,19,11,34,45,0.0
1763656290.2054224,43645000,3,290.8899230957031,122.17774963378906,14,6,71,35,0.0
1763656290.2412834,43680000,1,495.78240966796875,326.5570983886719,24,16,60,114,0.0
1763656290.2412834,43680000,2,384.37322998046875,230.3460693359375,19,11,36,45,0.0
1763656290.2412834,43680000,3,282.8382873535156,124.19306182861328,14,6,70,38,0.0
