unix_time_ms,sim_time_ms,obstacle_id,grid_x,grid_y,neuron_id
1763656302158,44376,2,19,12,403
1763656302161,44378,3,9,9,297
1763656302187,44405,1,6,11,358
1763656302190,44408,2,19,11,371
1763656302192,44410,3,9,10,329
1763656302223,44441,1,6,12,390
1763656302226,44444,2,19,11,371
1763656302229,44447,3,9,10,329
1763656302257,44475,1,5,12,389
1763656302260,44478,2,19,11,371
1763656302263,44481,3,9,11,361
1763656302288,44506,1,6,13,422
1763656302291,44509,2,19,11,371
1763656302293,44511,3,9,11,361
1763656302324,44542,1,6,13,422
1763656302327,44545,2,19,11,371
1763656302330,44547,3,9,11,361
1763656302354,44572,1,6,14,454
1763656302357,44575,2,19,11,371
1763656302359,44577,3,9,12,393
1763656302388,44606,1,6,15,486
1763656302391,44609,2,19,11,371
1763656302393,44611,3,9,12,393
1763656302425,44643,1,6,15,486
1763656302428,44645,2,19,11,371
1763656302430,44648,3,9,12,393
1763656302455,44673,1,6,16,518
1763656302458,44676,2,19,11,371
1763656302461,44679,3,9,13,425
1763656302488,44706,1,7,16,519
1763656302490,44708,2,19,11,371
1763656302493,44711,3,9,13,425
1763656302521,44739,1,7,17,551
1763656302524,44742,2,18,10,338
1763656302526,44744,3,9,13,425
1763656302555,44773,1,7,18,583
1763656302557,44775,2,18,10,338
1763656302560,44778,3,9,14,457
1763656302586,44804,1,8,18,584
1763656302589,44807,2,18,10,338
1763656302592,44810,3,9,14,457
1763656302623,44841,1,8,19,616
1763656302625,44843,2,18,10,338
1763656302628,44846,3,9,14,457
1763656302655,44872,1,8,19,616
1763656302658,44876,2,18,10,338
1763656302660,44878,3,10,15,490
1763656302689,44907,1,9,19,617
1763656302692,44910,2,18,10,338
1763656302694,44912,3,10,15,490
1763656302723,44941,1,9,20,649
1763656302726,44944,2,18,10,338
1763656302729,44947,3,10,15,490
1763656302755,44973,1,10,20,650
1763656302758,44976,2,18,10,338
1763656302761,44979,3,10,16,522
1763656302788,45005,1,10,21,682
1763656302791,45009,2,18,10,338
1763656302794,45012,3,10,16,522
1763656302823,45041,1,11,21,683
1763656302826,45044,2,18,10,338
1763656302829,45047,3,11,16,523
1763656302855,45073,1,11,21,683
1763656302859,45076,2,18,10,338
1763656302861,45079,3,11,17,555
1763656302888,45106,1,12,21,684
1763656302891,45108,2,18,9,306
1763656302893,45111,3,11,17,555
1763656302921,45139,1,13,22,717
1763656302924,45142,2,18,9,306
1763656302927,45144,3,11,17,555
1763656302955,45173,1,13,22,717
1763656302958,45176,2,18,9,306
1763656302961,45179,3,12,17,556
1763656302987,45205,1,14,22,718
1763656302990,45208,2,18,9,306
1763656302993,45211,3,12,18,588
1763656303022,45239,1,15,22,719
1763656303025,45243,2,17,9,305
1763656303027,45245,3,12,18,588
1763656303056,45274,1,15,22,719
1763656303059,45277,2,17,9,305
1763656303062,45280,3,13,18,589
1763656303088,45306,1,16,22,720
1763656303091,45309,2,17,9,305
1763656303094,45312,3,13,18,589
1763656303122,45340,1,17,22,721
1763656303125,45343,2,17,9,305
1763656303127,45345,3,13,18,589
1763656303154,45372,1,17,22,721
1763656303157,45375,2,17,9,305
1763656303159,45377,3,14,18,590
1763656303186,45404,1,18,22,722
1763656303189,45407,2,17,9,305
1763656303192,45409,3,14,18,590
1763656303225,45442,1,18,22,722
1763656303227,45445,2,17,9,305
1763656303230,45448,3,15,18,591
1763656303255,45473,1,19,21,691
1763656303258,45476,2,17,9,305
1763656303261,45479,3,15,18,591
1763656303288,45506,1,19,21,691
1763656303291,45508,2,17,9,305
1763656303293,45511,3,15,18,591
1763656303322,45540,1,20,21,692
1763656303325,45542,2,16,9,304
1763656303327,45545,3,16,18,592
1763656303354,45572,1,21,20,661
1763656303357,45574,2,16,9,304
1763656303359,45577,3,16,18,592
1763656303386,45604,1,21,20,661
1763656303390,45608,2,16,9,304
1763656303392,45610,3,16,18,592
1763656303424,45642,1,21,20,661
1763656303427,45645,2,16,9,304
1763656303430,45648,3,17,18,593
1763656303457,45675,1,22,19,630
1763656303460,45678,2,16,9,304
1763656303463,45680,3,17,18,593
1763656303489,45707,1,22,19,630
1763656303492,45710,2,16,9,304
1763656303495,45713,3,17,18,593
1763656303524,45742,1,23,18,599
1763656303527,45744,2,16,9,304
1763656303529,45747,3,18,18,594
1763656303554,45772,1,23,18,599
1763656303557,45775,2,16,9,304
1763656303560,45777,3,18,18,594
1763656303588,45806,1,23,18,599
1763656303591,45809,2,16,9,304
1763656303594,45812,3,18,18,594
1763656303625,45843,1,24,17,568
1763656303628,45846,2,15,9,303
1763656303631,45849,3,19,18,595
1763656303655,45873,1,24,16,536
1763656303658,45876,2,15,9,303
1763656303661,45879,3,19,17,563
1763656303687,45905,1,24,16,536
1763656303690,45908,2,15,9,303
1763656303693,45910,3,19,17,563
1763656303725,45943,1,24,15,504
1763656303729,45946,2,15,9,303
1763656303732,45949,3,20,17,564
1763656303754,45972,1,25,15,505
1763656303757,45975,2,15,9,303
1763656303759,45977,3,20,17,564
1763656303786,46004,1,25,14,473
1763656303789,46007,2,15,9,303
1763656303792,46010,3,20,16,532
1763656303823,46041,1,25,14,473
1763656303826,46044,2,15,9,303
1763656303829,46047,3,20,16,532
1763656303856,46074,1,25,13,441
1763656303859,46077,2,15,9,303
1763656303861,46079,3,21,16,533
1763656303886,46104,1,25,12,409
1763656303889,46107,2,15,9,303
1763656303892,46110,3,21,16,533
1763656303922,46140,1,25,12,409
1763656303926,46143,2,15,9,303
1763656303928,46146,3,21,15,501
1763656303955,46173,1,25,11,377
1763656303958,46175,2,14,9,302
1763656303961,46179,3,21,15,501
1763656303988,46206,1,25,11,377
1763656303991,46209,2,14,9,302
1763656303994,46212,3,21,15,501
1763656304023,46241,1,25,10,345
1763656304026,46244,2,14,9,302
1763656304029,46247,3,21,14,469
1763656304056,46274,1,24,10,344
1763656304059,46277,2,14,9,302
1763656304062,46280,3,22,14,470
1763656304089,46307,1,24,9,312
1763656304092,46310,2,14,9,302
1763656304095,46313,3,22,14,470
1763656304124,46342,1,24,9,312
1763656304127,46344,2,14,9,302
1763656304130,46348,3,22,13,438
1763656304154,46372,1,24,8,280
1763656304158,46375,2,14,9,302
1763656304160,46378,3,22,13,438
1763656304187,46405,1,24,7,248
1763656304190,46408,2,14,9,302
1763656304193,46411,3,22,13,438
1763656304226,46444,1,23,7,247
1763656304229,46447,2,14,9,302
1763656304232,46449,3,22,12,406
1763656304254,46472,1,23,7,247
1763656304256,46474,2,14,9,302
1763656304259,46477,3,22,12,406
1763656304289,46507,1,23,6,215
1763656304292,46510,2,13,9,301
1763656304294,46512,3,22,12,406
1763656304323,46541,1,22,6,214
1763656304326,46544,2,13,9,301
1763656304328,46546,3,22,11,374
1763656304355,46573,1,22,5,182
1763656304359,46577,2,13,9,301
1763656304361,46579,3,22,11,374
1763656304386,46604,1,21,5,181
1763656304390,46608,2,13,9,301
1763656304392,46610,3,22,11,374
1763656304423,46641,1,21,5,181
1763656304426,46644,2,13,10,333
1763656304429,46646,3,22,10,342
1763656304454,46672,1,20,4,148
1763656304457,46675,2,13,10,333
1763656304460,46678,3,22,10,342
1763656304488,46706,1,20,4,148
1763656304492,46710,2,13,10,333
1763656304494,46712,3,21,10,341
1763656304523,46741,1,19,4,147
1763656304526,46743,2,13,10,333
1763656304528,46746,3,21,9,309
1763656304555,46773,1,19,3,115
1763656304558,46775,2,13,10,333
1763656304560,46778,3,21,9,309
1763656304587,46805,1,18,3,114
1763656304590,46808,2,13,10,333
1763656304593,46811,3,21,9,309
1763656304622,46840,1,18,3,114
1763656304624,46842,2,13,10,333
1763656304627,46845,3,21,8,277
1763656304656,46874,1,17,3,113
1763656304660,46878,2,13,10,333
1763656304663,46880,3,21,8,277
1763656304688,46906,1,17,3,113
1763656304691,46909,2,13,10,333
1763656304694,46912,3,20,8,276
1763656304723,46940,1,16,3,112
1763656304725,46943,2,13,10,333
1763656304728,46946,3,20,8,276
1763656304754,46972,1,16,3,112
1763656304756,46974,2,13,10,333
1763656304759,46977,3,20,7,244
1763656304786,47004,1,15,3,111
1763656304789,47007,2,13,11,365
1763656304791,47009,3,20,7,244
1763656304823,47041,1,14,3,110
1763656304826,47044,2,12,11,364
1763656304829,47047,3,19,7,243
1763656304856,47074,1,14,3,110
1763656304859,47076,2,12,11,364
1763656304863,47080,3,19,7,243
1763656304887,47105,1,13,3,109
1763656304890,47108,2,12,11,364
1763656304893,47110,3,19,6,211
1763656304922,47140,1,13,3,109
1763656304925,47143,2,12,11,364
1763656304928,47146,3,18,6,210
1763656304953,47171,1,12,3,108
1763656304956,47174,2,12,11,364
1763656304958,47176,3,18,6,210
1763656304987,47205,1,12,3,108
1763656304990,47208,2,12,11,364
1763656304993,47211,3,18,6,210
1763656305023,47241,1,11,4,139
1763656305026,47244,2,12,11,364
1763656305029,47247,3,17,6,209
1763656305054,47272,1,11,4,139
1763656305057,47275,2,12,11,364
1763656305060,47277,3,17,6,209
1763656305088,47306,1,10,4,138
1763656305091,47309,2,12,11,364
1763656305094,47312,3,17,6,209
1763656305122,47339,1,9,4,137
1763656305125,47342,2,12,12,396
1763656305127,47345,3,16,6,208
1763656305154,47372,1,9,5,169
1763656305157,47375,2,12,12,396
1763656305160,47377,3,16,6,208
1763656305186,47404,1,9,5,169
1763656305189,47407,2,12,12,396
1763656305191,47409,3,16,6,208
1763656305224,47442,1,8,6,200
1763656305227,47445,2,12,12,396
1763656305230,47448,3,15,5,175
1763656305254,47472,1,8,6,200
1763656305257,47475,2,12,12,396
1763656305260,47478,3,15,5,175
1763656305287,47504,1,7,7,231
1763656305290,47507,2,12,12,396
1763656305292,47510,3,15,6,207
1763656305323,47541,1,7,7,231
1763656305326,47544,2,12,12,396
1763656305329,47547,3,14,6,206
1763656305356,47574,1,7,8,263
1763656305359,47577,2,12,12,396
1763656305361,47579,3,14,6,206
1763656305388,47606,1,6,8,262
1763656305391,47608,2,12,13,428
1763656305393,47611,3,14,6,206
1763656305422,47640,1,6,9,294
1763656305425,47643,2,12,13,428
1763656305428,47646,3,13,6,205
1763656305455,47672,1,6,9,294
1763656305458,47676,2,12,13,428
1763656305461,47678,3,13,6,205
1763656305487,47705,1,6,10,326
1763656305489,47707,2,12,13,428
1763656305492,47710,3,13,6,205
1763656305521,47739,1,6,10,326
1763656305524,47741,2,12,13,428
1763656305526,47744,3,12,6,204
1763656305555,47773,1,6,11,358
1763656305558,47776,2,13,13,429
1763656305561,47779,3,12,6,204
1763656305587,47805,1,6,12,390
1763656305590,47808,2,13,13,429
1763656305593,47811,3,12,7,236
1763656305624,47842,1,6,12,390
1763656305627,47845,2,13,13,429
1763656305630,47848,3,11,7,235
1763656305654,47872,1,6,13,422
1763656305657,47875,2,13,13,429
1763656305660,47878,3,11,7,235
1763656305686,47904,1,6,14,454
1763656305689,47907,2,13,14,461
1763656305692,47910,3,11,7,235
1763656305723,47941,1,6,14,454
1763656305726,47944,2,13,14,461
1763656305728,47946,3,11,8,267
1763656305755,47973,1,6,15,486
1763656305758,47975,2,13,14,461
1763656305760,47978,3,10,8,266
1763656305787,48005,1,6,15,486
1763656305790,48008,2,13,14,461
1763656305792,48010,3,10,8,266
1763656305824,48042,1,6,16,518
1763656305827,48045,2,13,14,461
1763656305830,48048,3,10,8,266
1763656305855,48073,1,7,17,551
1763656305861,48079,2,13,14,461
1763656305864,48081,3,10,9,298
1763656305888,48106,1,7,17,551
1763656305891,48109,2,13,14,461
1763656305894,48112,3,10,9,298
1763656305923,48141,1,7,18,583
1763656305926,48144,2,13,14,461
1763656305929,48146,3,9,9,297
1763656305955,48173,1,8,18,584
1763656305958,48176,2,13,14,461
1763656305960,48178,3,9,10,329
1763656305987,48205,1,8,19,616
1763656305990,48208,2,13,14,461
1763656305993,48211,3,9,10,329
1763656306023,48241,1,8,19,616
1763656306026,48244,2,14,14,462
1763656306029,48247,3,9,10,329
1763656306054,48271,1,9,19,617
1763656306056,48274,2,14,14,462
1763656306059,48277,3,9,11,361
1763656306088,48306,1,9,20,649
1763656306091,48309,2,14,15,494
1763656306094,48312,3,9,11,361
1763656306125,48342,1,10,20,650
1763656306130,48348,2,14,15,494
1763656306133,48351,3,9,11,361
1763656306150,48368,1,10,21,682
1763656306153,48371,2,14,15,494
1763656306156,48373,3,9,12,393
1763656306186,48404,1,11,21,683
1763656306189,48407,2,14,15,494
1763656306192,48410,3,9,12,393
1763656306223,48441,1,12,21,684
1763656306226,48444,2,14,15,494
1763656306229,48447,3,9,13,425
1763656306256,48474,1,12,21,684
1763656306259,48477,2,14,15,494
1763656306262,48480,3,9,13,425
1763656306286,48504,1,13,22,717
1763656306289,48507,2,14,15,494
1763656306292,48510,3,9,13,425
1763656306323,48541,1,13,22,717
1763656306326,48543,2,14,15,494
1763656306328,48546,3,9,14,457
1763656306353,48571,1,14,22,718
1763656306356,48574,2,15,15,495
1763656306359,48576,3,9,14,457
1763656306387,48605,1,14,22,718
1763656306390,48608,2,15,15,495
1763656306392,48610,3,9,14,457
1763656306423,48641,1,15,22,719
1763656306427,48644,2,15,15,495
1763656306429,48647,3,9,15,489
1763656306455,48672,1,16,22,720
1763656306458,48676,2,15,15,495
1763656306461,48678,3,10,15,490
1763656306486,48703,1,16,22,720
1763656306488,48706,2,15,15,495
1763656306491,48709,3,10,15,490
1763656306522,48740,1,17,22,721
1763656306525,48743,2,15,15,495
1763656306527,48745,3,10,16,522
1763656306554,48772,1,18,22,722
1763656306557,48774,2,15,15,495
1763656306559,48777,3,10,16,522
1763656306586,48803,1,18,22,722
1763656306588,48806,2,15,15,495
1763656306591,48809,3,10,16,522
1763656306624,48842,1,19,21,691
1763656306626,48844,2,15,15,495
1763656306629,48847,3,11,16,523
1763656306657,48875,1,20,21,692
1763656306661,48879,2,16,15,496
1763656306664,48882,3,11,17,555
1763656306689,48906,1,20,21,692
1763656306691,48909,2,16,15,496
1763656306694,48912,3,11,17,555
1763656306723,48941,1,21,20,661
1763656306726,48944,2,16,15,496
1763656306729,48946,3,12,17,556
1763656306755,48973,1,21,20,661
1763656306758,48976,2,16,15,496
1763656306760,48978,3,12,17,556
1763656306787,49005,1,21,20,661
1763656306790,49008,2,16,15,496
1763656306793,49011,3,12,18,588
1763656306822,49040,1,22,19,630
1763656306824,49042,2,16,15,496
1763656306827,49045,3,13,18,589
1763656306856,49074,1,22,19,630
1763656306859,49077,2,16,15,496
1763656306862,49080,3,13,18,589
1763656306887,49105,1,23,18,599
1763656306890,49108,2,16,15,496
1763656306893,49111,3,13,18,589
1763656306922,49140,1,23,18,599
1763656306924,49142,2,17,15,497
1763656306927,49145,3,14,18,590
1763656306954,49172,1,24,17,568
1763656306957,49175,2,17,15,497
1763656306959,49177,3,14,18,590
1763656306986,49204,1,24,17,568
1763656306990,49208,2,17,15,497
1763656306993,49210,3,14,18,590
1763656307024,49242,1,24,16,536
1763656307027,49245,2,17,15,497
1763656307030,49248,3,15,18,591
1763656307057,49274,1,24,16,536
1763656307060,49278,2,17,15,497
1763656307063,49281,3,15,18,591
1763656307088,49305,1,25,15,505
1763656307091,49309,2,17,15,497
1763656307094,49311,3,15,18,591
1763656307123,49340,1,25,15,505
1763656307126,49344,2,17,15,497
1763656307129,49347,3,16,18,592
1763656307155,49373,1,25,14,473
1763656307158,49376,2,17,15,497
1763656307161,49378,3,16,18,592
1763656307187,49405,1,25,14,473
1763656307190,49408,2,17,15,497
1763656307192,49410,3,17,18,593
1763656307223,49441,1,25,13,441
1763656307227,49445,2,17,15,497
1763656307230,49448,3,17,18,593
1763656307254,49472,1,25,12,409
1763656307257,49475,2,17,14,465
1763656307260,49478,3,17,18,593
1763656307286,49504,1,25,12,409
1763656307289,49507,2,18,14,466
1763656307292,49510,3,18,18,594
1763656307323,49540,1,25,11,377
1763656307326,49544,2,18,14,466
1763656307329,49547,3,18,18,594
1763656307355,49573,1,25,11,377
1763656307358,49576,2,18,14,466
1763656307361,49579,3,18,18,594
1763656307387,49605,1,25,10,345
1763656307391,49609,2,18,14,466
1763656307394,49612,3,19,18,595
1763656307423,49641,1,24,9,312
1763656307426,49643,2,18,14,466
1763656307428,49646,3,19,18,595
1763656307455,49673,1,24,9,312
1763656307458,49676,2,18,14,466
1763656307461,49678,3,19,17,563
1763656307490,49707,1,24,8,280
1763656307492,49710,2,18,14,466
1763656307495,49713,3,19,17,563
1763656307523,49741,1,24,8,280
1763656307526,49744,2,18,14,466
1763656307528,49746,3,20,17,564
1763656307555,49773,1,23,7,247
1763656307558,49776,2,18,14,466
1763656307561,49779,3,20,17,564
1763656307587,49805,1,23,7,247
1763656307590,49808,2,18,14,466
1763656307593,49811,3,20,16,532
1763656307622,49840,1,23,6,215
1763656307625,49843,2,18,13,434
1763656307627,49845,3,21,16,533
1763656307654,49872,1,22,6,214
1763656307658,49876,2,18,13,434
1763656307660,49878,3,21,16,533
1763656307687,49905,1,22,6,214
1763656307690,49908,2,19,13,435
1763656307693,49911,3,21,16,533
1763656307723,49941,1,22,5,182
1763656307727,49945,2,19,13,435
1763656307729,49947,3,21,15,501
1763656307755,49972,1,21,5,181
1763656307757,49975,2,19,13,435
1763656307760,49978,3,21,15,501
1763656307787,50005,1,21,4,149
1763656307791,50008,2,19,13,435
1763656307793,50011,3,21,15,501
1763656307822,50040,1,20,4,148
1763656307825,50043,2,19,13,435
1763656307827,50045,3,22,14,470
1763656307855,50073,1,20,4,148
1763656307858,50076,2,19,13,435
1763656307861,50079,3,22,14,470
1763656307888,50106,1,19,4,147
1763656307890,50108,2,19,13,435
1763656307893,50111,3,22,14,470
1763656307922,50140,1,19,3,115
1763656307925,50143,2,19,13,435
1763656307927,50145,3,22,13,438
1763656307954,50172,1,18,3,114
1763656307957,50175,2,19,13,435
1763656307959,50177,3,22,13,438
1763656307986,50204,1,18,3,114
1763656307988,50206,2,19,12,403
1763656307991,50209,3,22,13,438
1763656308022,50239,1,17,3,113
1763656308024,50242,2,19,12,403
1763656308027,50245,3,22,12,406
1763656308053,50271,1,17,3,113
1763656308056,50274,2,19,12,403
1763656308059,50277,3,22,12,406
1763656308088,50305,1,16,3,112
1763656308091,50309,2,19,12,403
1763656308094,50312,3,22,12,406
1763656308122,50339,1,15,3,111
1763656308124,50342,2,19,12,403
1763656308127,50345,3,22,11,374
1763656308155,50373,1,15,3,111
1763656308158,50376,2,19,12,403
1763656308161,50378,3,22,11,374
1763656308187,50405,1,14,3,110
1763656308190,50408,2,19,12,403
1763656308192,50410,3,22,10,342
1763656308224,50441,1,14,3,110
1763656308226,50444,2,19,12,403
1763656308229,50447,3,22,10,342
1763656308255,50473,1,13,3,109
1763656308258,50476,2,19,11,371
1763656308261,50479,3,22,10,342
1763656308288,50506,1,13,3,109
1763656308290,50508,2,19,11,371
1763656308293,50511,3,21,10,341
1763656308322,50540,1,12,3,108
1763656308325,50543,2,19,11,371
1763656308328,50546,3,21,9,309
1763656308352,50570,1,11,3,107
1763656308355,50573,2,19,11,371
1763656308357,50575,3,21,9,309
1763656308388,50606,1,11,4,139
1763656308391,50609,2,19,11,371
1763656308393,50611,3,21,9,309
1763656308422,50640,1,10,4,138
1763656308425,50643,2,19,11,371
1763656308427,50645,3,21,8,277
1763656308456,50674,1,10,4,138
1763656308459,50677,2,19,11,371
1763656308462,50680,3,21,8,277
1763656308486,50704,1,9,4,137
1763656308489,50707,2,19,11,371
1763656308492,50710,3,20,8,276
1763656308523,50740,1,9,5,169
1763656308525,50743,2,19,11,371
1763656308528,50746,3,20,7,244
1763656308555,50773,1,9,5,169
1763656308558,50776,2,19,11,371
1763656308561,50779,3,20,7,244
1763656308585,50803,1,8,6,200
1763656308588,50806,2,19,10,339
1763656308590,50808,3,19,7,243
1763656308623,50841,1,8,6,200
1763656308626,50844,2,18,10,338
1763656308630,50847,3,19,7,243
1763656308654,50872,1,7,7,231
1763656308658,50876,2,18,10,338
1763656308660,50878,3,19,7,243
1763656308688,50906,1,7,7,231
1763656308691,50909,2,18,10,338
1763656308694,50912,3,19,6,211
1763656308723,50940,1,7,8,263
1763656308726,50944,2,18,10,338
1763656308728,50946,3,18,6,210
1763656308755,50973,1,6,8,262
1763656308758,50976,2,18,10,338
1763656308761,50979,3,18,6,210
1763656308785,51003,1,6,8,262
1763656308788,51006,2,18,10,338
1763656308790,51008,3,18,6,210
1763656308823,51041,1,6,9,294
1763656308826,51044,2,18,10,338
1763656308829,51047,3,17,6,209
1763656308855,51073,1,6,10,326
1763656308858,51076,2,18,10,338
1763656308861,51079,3,17,6,209
1763656308886,51104,1,6,10,326
1763656308890,51107,2,18,10,338
1763656308892,51110,3,17,6,209
1763656308923,51141,1,6,11,358
1763656308926,51143,2,18,10,338
1763656308928,51146,3,16,6,208
1763656308955,51173,1,5,12,389
1763656308958,51175,2,18,9,306
1763656308960,51178,3,16,6,208
1763656308987,51205,1,5,12,389
1763656308990,51208,2,18,9,306
1763656308993,51211,3,15,6,207
1763656309023,51241,1,6,13,422
1763656309026,51244,2,18,9,306
1763656309028,51246,3,15,6,207
1763656309054,51272,1,6,13,422
1763656309057,51275,2,18,9,306
1763656309060,51277,3,15,6,207
1763656309091,51308,1,6,14,454
1763656309093,51311,2,17,9,305
1763656309096,51314,3,14,6,206
1763656309123,51341,1,6,15,486
1763656309126,51344,2,17,9,305
1763656309128,51346,3,14,6,206
1763656309157,51375,1,6,15,486
1763656309160,51378,2,17,9,305
1763656309163,51381,3,14,6,206
1763656309185,51403,1,6,16,518
1763656309188,51406,2,17,9,305
1763656309190,51408,3,13,6,205
1763656309223,51441,1,7,17,551
1763656309226,51444,2,17,9,305
1763656309229,51447,3,13,6,205
1763656309255,51473,1,7,17,551
1763656309258,51476,2,17,9,305
1763656309261,51479,3,13,6,205
1763656309288,51506,1,7,18,583
1763656309291,51509,2,17,9,305
1763656309293,51511,3,12,6,204
1763656309325,51542,1,8,18,584
1763656309329,51547,2,17,9,305
1763656309332,51550,3,12,6,204
1763656309354,51572,1,8,19,616
1763656309357,51575,2,17,9,305
1763656309360,51578,3,12,7,236
1763656309386,51604,1,8,19,616
1763656309390,51608,2,16,9,304
1763656309392,51610,3,11,7,235
1763656309423,51641,1,9,19,617
1763656309426,51644,2,16,9,304
1763656309429,51647,3,11,7,235
1763656309456,51674,1,9,20,649
1763656309459,51677,2,16,9,304
1763656309462,51680,3,11,7,235
1763656309488,51706,1,10,20,650
1763656309491,51709,2,16,9,304
1763656309494,51712,3,11,7,235
1763656309524,51742,1,10,21,682
1763656309527,51745,2,16,9,304
1763656309530,51748,3,10,8,266
1763656309552,51770,1,11,21,683
1763656309554,51772,2,16,9,304
1763656309557,51775,3,10,8,266
1763656309586,51804,1,11,21,683
1763656309588,51806,2,16,9,304
1763656309591,51809,3,10,8,266
1763656309626,51844,1,12,21,684
1763656309629,51847,2,16,9,304
1763656309632,51849,3,10,9,298
1763656309654,51872,1,13,22,717
1763656309656,51874,2,16,9,304
1763656309659,51877,3,10,9,298
1763656309685,51903,1,13,22,717
1763656309688,51906,2,16,9,304
1763656309691,51909,3,10,9,298
1763656309722,51940,1,14,22,718
1763656309725,51943,2,15,9,303
1763656309728,51946,3,9,10,329
1763656309754,51972,1,15,22,719
1763656309758,51976,2,15,9,303
1763656309761,51979,3,9,10,329
1763656309792,52010,1,15,22,719
1763656309795,52012,2,15,9,303
1763656309797,52015,3,9,10,329
1763656309824,52042,1,16,22,720
1763656309827,52044,2,15,9,303
1763656309829,52047,3,9,11,361
1763656309854,52072,1,17,22,721
1763656309856,52074,2,15,9,303
1763656309859,52077,3,9,11,361
1763656309888,52106,1,17,22,721
1763656309891,52109,2,15,9,303
1763656309893,52111,3,9,11,361
1763656309922,52140,1,18,22,722
1763656309925,52143,2,15,9,303
1763656309928,52146,3,9,12,393
1763656309954,52172,1,18,21,690
1763656309957,52175,2,15,9,303
1763656309959,52177,3,9,12,393
1763656309988,52206,1,19,21,691
1763656309991,52209,2,15,9,303
1763656309993,52211,3,9,12,393
1763656310023,52241,1,19,21,691
1763656310028,52246,2,14,9,302
1763656310032,52250,3,9,13,425
1763656310054,52272,1,20,21,692
1763656310057,52275,2,14,9,302
1763656310059,52277,3,9,13,425
1763656310088,52306,1,21,20,661
1763656310091,52309,2,14,9,302
1763656310093,52311,3,9,13,425
1763656310122,52340,1,21,20,661
1763656310125,52343,2,14,9,302
1763656310128,52346,3,9,14,457
1763656310155,52373,1,22,20,662
1763656310158,52375,2,14,9,302
1763656310160,52378,3,9,14,457
1763656310189,52407,1,22,19,630
1763656310192,52410,2,14,9,302
1763656310195,52413,3,9,14,457
1763656310223,52441,1,22,19,630
1763656310226,52444,2,14,9,302
1763656310229,52447,3,10,15,490
1763656310256,52474,1,23,18,599
1763656310259,52477,2,14,9,302
1763656310261,52479,3,10,15,490
1763656310288,52506,1,23,18,599
1763656310291,52509,2,14,9,302
1763656310293,52511,3,10,15,490
1763656310324,52542,1,23,17,567
1763656310329,52546,2,13,9,301
1763656310331,52549,3,10,16,522
1763656310356,52574,1,24,17,568
1763656310359,52577,2,13,9,301
1763656310362,52580,3,10,16,522
1763656310387,52605,1,24,16,536
1763656310390,52608,2,13,9,301
1763656310392,52610,3,11,16,523
1763656310423,52641,1,24,16,536
1763656310427,52645,2,13,10,333
1763656310430,52648,3,11,17,555
1763656310455,52672,1,24,15,504
1763656310457,52675,2,13,10,333
1763656310460,52678,3,11,17,555
1763656310490,52708,1,25,15,505
1763656310493,52711,2,13,10,333
1763656310496,52714,3,11,17,555
1763656310528,52746,1,25,14,473
1763656310531,52749,2,13,10,333
1763656310534,52752,3,12,17,556
1763656310554,52772,1,25,14,473
1763656310557,52775,2,13,10,333
1763656310560,52778,3,12,17,556
1763656310588,52806,1,25,13,441
1763656310591,52809,2,13,10,333
1763656310594,52811,3,12,18,588
1763656310622,52840,1,25,12,409
1763656310626,52843,2,13,10,333
1763656310628,52846,3,13,18,589
1763656310655,52873,1,25,12,409
1763656310658,52876,2,13,10,333
1763656310661,52878,3,13,18,589
1763656310689,52907,1,25,11,377
1763656310692,52910,2,13,10,333
1763656310694,52912,3,13,18,589
1763656310721,52939,1,25,11,377
1763656310724,52941,2,13,10,333
1763656310726,52944,3,14,18,590
1763656310755,52973,1,25,10,345
1763656310758,52976,2,13,10,333
1763656310760,52978,3,14,18,590
1763656310787,53005,1,24,9,312
1763656310790,53008,2,13,10,333
1763656310792,53010,3,14,18,590
1763656310823,53041,1,24,9,312
1763656310826,53043,2,12,11,364
1763656310828,53046,3,15,18,591
1763656310855,53073,1,24,8,280
1763656310857,53075,2,12,11,364
1763656310860,53078,3,15,18,591
1763656310887,53105,1,24,8,280
1763656310890,53108,2,12,11,364
1763656310893,53111,3,16,18,592
1763656310924,53141,1,23,7,247
1763656310926,53144,2,12,11,364
1763656310929,53147,3,16,18,592
1763656310953,53171,1,23,7,247
1763656310956,53174,2,12,11,364
1763656310959,53177,3,16,18,592
1763656310985,53203,1,23,6,215
1763656310988,53206,2,12,11,364
1763656310991,53208,3,17,18,593
1763656311024,53242,1,22,6,214
1763656311027,53245,2,12,11,364
1763656311030,53248,3,17,18,593
1763656311056,53274,1,22,5,182
1763656311059,53277,2,12,11,364
1763656311062,53280,3,17,18,593
1763656311088,53306,1,22,5,182
1763656311091,53309,2,12,11,364
1763656311094,53312,3,18,18,594
1763656311123,53341,1,21,5,181
1763656311126,53343,2,12,12,396
1763656311128,53346,3,18,18,594
1763656311152,53370,1,21,4,149
1763656311155,53373,2,12,12,396
1763656311158,53376,3,19,18,595
1763656311189,53406,1,20,4,148
1763656311191,53409,2,12,12,396
1763656311194,53412,3,19,18,595
1763656311225,53443,1,20,4,148
1763656311228,53446,2,12,12,396
1763656311231,53449,3,19,17,563
1763656311253,53471,1,19,4,147
1763656311257,53475,2,12,12,396
1763656311260,53478,3,19,17,563
