unix_time_ms,sim_time_ms,robot_id,grid_x,grid_y,neuron_id,event_type
1763662758116,10090,5,13,17,557,inject
1763662758127,10102,3,22,16,534,inject
1763662758144,10118,2,28,10,348,inject
1763662758157,10132,1,6,14,454,inject
1763662758176,10150,5,13,17,557,inject
1763662758188,10162,3,21,16,533,inject
1763662758206,10181,2,28,10,348,inject
1763662758245,10220,1,6,14,454,inject
1763662758263,10237,5,14,17,558,inject
1763662758278,10252,3,21,16,533,inject
1763662758293,10268,2,28,10,348,inject
1763662758325,10299,1,6,13,422,inject
1763662758336,10310,5,14,17,558,inject
1763662758350,10324,3,21,16,533,inject
1763662758363,10337,2,28,10,348,inject
1763662758375,10350,1,6,13,422,inject
1763662758390,10364,5,14,18,590,inject
1763662758401,10376,3,21,16,533,inject
1763662758416,10391,2,27,10,347,inject
1763662758438,10412,1,6,13,422,inject
1763662758452,10426,5,14,18,590,inject
1763662758469,10444,3,21,16,533,inject
1763662758484,10459,2,27,10,347,inject
1763662758505,10479,1,6,13,422,inject
1763662758535,10509,5,14,18,590,inject
1763662758549,10523,3,21,16,533,inject
1763662758565,10539,2,27,10,347,inject
1763662758579,10553,1,6,13,422,inject
1763662758593,10568,5,14,18,590,inject
1763662758604,10579,3,20,16,532,inject
1763662758618,10592,2,27,10,347,inject
1763662758629,10603,1,6,13,422,inject
1763662758646,10621,5,14,18,590,inject
1763662758666,10640,3,20,16,532,inject
1763662758680,10654,2,27,10,347,inject
1763662758694,10669,1,5,13,421,inject
1763662758711,10685,5,14,18,590,inject
1763662758732,10706,3,20,16,532,inject
1763662758748,10722,2,27,10,347,inject
1763662758761,10735,1,5,13,421,inject
1763662758777,10752,5,15,18,591,inject
1763662758790,10765,3,20,16,532,inject
1763662758827,10802,2,26,10,346,inject
1763662758840,10814,1,5,13,421,inject
1763662758853,10827,5,15,18,591,inject
1763662758868,10843,3,20,16,532,inject
1763662758884,10859,2,26,10,346,inject
1763662758898,10873,1,5,13,421,inject
1763662758913,10887,5,15,19,623,inject
1763662758924,10899,3,20,16,532,inject
1763662758938,10913,2,26,10,346,inject
1763662758951,10925,1,5,12,389,inject
1763662758967,10941,5,15,19,623,inject
1763662758980,10955,3,20,16,532,inject
1763662758995,10969,2,26,10,346,inject
1763662759007,10981,1,5,12,389,inject
1763662759023,10998,5,15,19,623,inject
1763662759037,11011,3,19,16,531,inject
1763662759059,11033,2,26,10,346,inject
1763662759069,11044,1,5,12,389,inject
1763662759084,11059,5,15,19,623,inject
1763662759095,11070,3,19,16,531,inject
1763662759108,11083,2,25,10,345,inject
1763662759120,11095,1,4,12,388,inject
1763662759139,11114,5,15,19,623,inject
1763662759152,11127,3,19,16,531,inject
1763662759163,11138,2,25,10,345,inject
1763662759175,11150,1,4,12,388,inject
1763662759194,11169,5,15,18,591,inject
1763662759214,11188,3,19,16,531,inject
1763662759234,11209,4,16,21,688,inject
1763662759246,11221,2,25,10,345,inject
1763662759263,11237,1,4,12,388,inject
1763662759277,11252,5,15,18,591,inject
1763662759296,11270,3,19,16,531,inject
1763662759309,11283,4,16,20,656,inject
1763662759326,11300,2,25,10,345,inject
1763662759345,11320,1,4,12,388,inject
1763662759363,11337,5,16,18,592,inject
1763662759375,11349,3,18,16,530,inject
1763662759387,11361,4,16,21,688,inject
1763662759402,11376,2,25,10,345,inject
1763662759416,11391,1,4,11,356,inject
1763662759433,11407,5,16,18,592,inject
1763662759448,11423,3,18,16,530,inject
1763662759462,11436,4,16,21,688,inject
1763662759476,11450,2,25,10,345,inject
1763662759496,11470,1,4,11,356,inject
1763662759511,11486,5,16,18,592,inject
1763662759529,11503,3,18,16,530,inject
1763662759543,11517,4,16,22,720,inject
1763662759553,11528,2,24,10,344,inject
1763662759568,11543,1,4,11,356,inject
1763662759590,11564,5,16,18,592,inject
1763662759623,11597,3,18,16,530,inject
1763662759639,11614,4,16,22,720,inject
1763662759659,11633,2,24,10,344,inject
1763662759684,11658,1,4,11,356,inject
1763662759702,11676,5,16,19,624,inject
1763662759713,11687,3,18,16,530,inject
1763662759730,11705,4,16,22,720,inject
1763662759744,11718,2,24,10,344,inject
1763662759769,11743,1,4,11,356,inject
1763662759782,11756,5,16,20,656,inject
1763662759798,11772,3,18,16,530,inject
1763662759817,11792,4,16,22,720,inject
1763662759833,11808,2,24,10,344,inject
1763662759848,11822,1,4,11,356,inject
1763662759864,11839,5,16,20,656,inject
1763662759878,11852,3,17,16,529,inject
1763662759899,11873,4,16,22,720,inject
1763662759909,11884,2,24,10,344,inject
1763662759927,11902,1,3,11,355,inject
1763662759944,11918,5,16,20,656,inject
1763662759954,11929,3,17,16,529,inject
1763662759966,11940,4,16,22,720,inject
1763662759980,11955,2,23,10,343,inject
1763662760001,11976,1,3,10,323,inject
1763662760015,11990,5,16,20,656,inject
1763662760033,12007,3,17,16,529,inject
1763662760044,12018,4,16,22,720,inject
1763662760058,12032,2,23,10,343,inject
1763662760074,12048,1,3,10,323,inject
1763662760112,12086,5,16,20,656,inject
1763662760112,12086,4,16,20,656,repel
1763662760112,12086,5,16,20,656,repel
1763662760126,12100,3,17,16,529,inject
1763662760139,12113,4,16,22,720,inject
1763662760153,12127,2,23,10,343,inject
1763662760165,12140,1,3,10,323,inject
1763662760180,12154,5,16,20,656,inject
1763662760180,12154,4,16,20,656,repel
1763662760180,12154,5,16,20,656,repel
1763662760190,12164,3,17,16,529,inject
1763662760206,12180,4,16,22,720,inject
1763662760219,12193,2,23,10,343,inject
1763662760232,12206,1,3,10,323,inject
1763662760249,12223,5,16,20,656,inject
1763662760249,12223,4,16,20,656,repel
1763662760249,12223,5,16,20,656,repel
1763662760259,12234,3,17,16,529,inject
1763662760271,12245,4,16,22,720,inject
1763662760289,12264,2,23,10,343,inject
1763662760307,12282,1,3,10,323,inject
1763662760321,12296,5,16,20,656,inject
1763662760321,12296,4,16,20,656,repel
1763662760321,12296,5,16,20,656,repel
1763662760339,12313,3,17,16,529,inject
1763662760352,12326,4,16,22,720,inject
1763662760365,12339,2,23,10,343,inject
1763662760387,12361,1,3,10,323,inject
1763662760399,12373,5,17,20,657,inject
1763662760415,12389,3,16,16,528,inject
1763662760429,12403,4,16,22,720,inject
1763662760441,12416,2,22,10,342,inject
1763662760454,12429,1,3,10,323,inject
1763662760473,12447,5,17,20,657,inject
1763662760489,12464,3,16,16,528,inject
1763662760501,12476,4,16,22,720,inject
1763662760514,12488,2,22,10,342,inject
1763662760529,12504,1,3,10,323,inject
1763662760542,12516,5,17,20,657,inject
1763662760563,12537,3,16,15,496,inject
1763662760574,12549,2,22,10,342,inject
1763662760591,12566,1,3,9,291,inject
1763662760610,12584,5,17,20,657,inject
1763662760626,12600,3,16,15,496,inject
1763662760637,12611,2,22,10,342,inject
1763662760651,12626,1,2,9,290,inject
1763662760669,12643,5,17,20,657,inject
1763662760683,12657,3,16,15,496,inject
1763662760703,12677,2,22,10,342,inject
1763662760719,12693,1,2,9,290,inject
1763662760729,12703,5,17,20,657,inject
1763662760741,12715,3,16,15,496,inject
1763662760759,12733,2,21,10,341,inject
1763662760783,12757,1,2,9,290,inject
1763662760798,12772,5,17,20,657,inject
1763662760811,12785,3,16,15,496,inject
1763662760823,12797,2,21,10,341,inject
1763662760836,12811,1,2,9,290,inject
1763662760850,12824,5,17,20,657,inject
1763662760861,12835,3,15,15,495,inject
1763662760879,12853,2,21,10,341,inject
1763662760901,12875,1,2,9,290,inject
1763662760913,12887,5,17,20,657,inject
1763662760935,12909,3,15,15,495,inject
1763662760951,12925,2,21,10,341,inject
1763662760964,12939,1,2,8,258,inject
1763662760977,12951,5,17,20,657,inject
1763662760988,12963,3,15,15,495,inject
1763662761002,12977,2,21,10,341,inject
1763662761015,12990,1,2,8,258,inject
1763662761029,13003,5,18,20,658,inject
1763662761043,13017,3,15,15,495,inject
1763662761054,13028,2,21,10,341,inject
1763662761085,13059,1,2,8,258,inject
1763662761097,13072,5,18,20,658,inject
1763662761133,13107,3,15,15,495,inject
1763662761146,13120,2,20,10,340,inject
1763662761169,13143,1,2,8,258,inject
1763662761180,13154,5,18,18,594,inject
1763662761196,13171,3,15,15,495,inject
1763662761210,13185,4,18,22,722,inject
1763662761221,13195,2,20,10,340,inject
1763662761238,13212,1,2,8,258,inject
1763662761254,13228,5,18,18,594,inject
1763662761274,13248,3,14,15,494,inject
1763662761288,13262,4,18,22,722,inject
1763662761303,13277,2,20,10,340,inject
1763662761323,13298,1,2,8,258,inject
1763662761334,13308,5,18,18,594,inject
1763662761347,13321,3,14,15,494,inject
1763662761360,13334,4,18,22,722,inject
1763662761377,13352,2,20,10,340,inject
1763662761393,13368,1,2,7,226,inject
1763662761408,13382,5,18,18,594,inject
1763662761425,13399,3,14,14,462,inject
1763662761455,13429,4,18,22,722,inject
1763662761468,13443,2,20,10,340,inject
1763662761482,13456,1,2,7,226,inject
1763662761502,13476,5,19,18,595,inject
1763662761515,13490,3,14,14,462,inject
1763662761537,13512,4,18,22,722,inject
1763662761554,13529,2,19,10,339,inject
1763662761567,13541,1,2,7,226,inject
1763662761579,13554,5,19,17,563,inject
1763662761593,13567,3,14,14,462,inject
1763662761604,13579,4,18,22,722,inject
1763662761620,13595,2,19,10,339,inject
1763662761636,13610,1,2,7,226,inject
1763662761654,13628,5,19,17,563,inject
1763662761665,13639,3,14,14,462,inject
1763662761678,13653,4,18,21,690,inject
1763662761699,13673,2,19,10,339,inject
1763662761710,13685,1,2,7,226,inject
1763662761723,13698,5,19,17,563,inject
1763662761736,13710,3,13,14,461,inject
1763662761763,13737,4,18,21,690,inject
1763662761777,13751,2,19,10,339,inject
1763662761795,13769,1,2,6,194,inject
1763662761808,13782,5,19,17,563,inject
1763662761821,13795,3,13,14,461,inject
1763662761833,13807,4,18,21,690,inject
1763662761851,13825,2,19,10,339,inject
1763662761862,13837,1,2,6,194,inject
1763662761877,13851,5,19,17,563,inject
1763662761893,13867,3,13,14,461,inject
1763662761909,13884,4,18,21,690,inject
1763662761920,13895,2,18,10,338,inject
1763662761937,13911,1,2,6,194,inject
1763662761951,13925,5,20,17,564,inject
1763662761963,13937,3,13,14,461,inject
1763662761996,13970,4,18,21,690,inject
1763662762007,13981,2,18,10,338,inject
1763662762027,14002,1,2,6,194,inject
1763662762043,14018,5,20,17,564,inject
1763662762055,14029,3,13,14,461,inject
1763662762071,14046,4,18,21,690,inject
1763662762087,14062,2,18,10,338,inject
1763662762105,14079,1,2,6,194,inject
1763662762119,14093,5,20,17,564,inject
1763662762134,14108,3,13,14,461,inject
1763662762145,14120,4,18,20,658,inject
1763662762161,14136,2,18,10,338,inject
1763662762177,14152,1,2,6,194,inject
1763662762192,14166,5,20,17,564,inject
1763662762209,14184,3,12,14,460,inject
1763662762221,14195,4,18,20,658,inject
1763662762231,14206,2,18,10,338,inject
1763662762250,14225,1,2,6,194,inject
1763662762267,14241,5,20,17,564,inject
1763662762279,14254,3,12,14,460,inject
1763662762293,14267,4,18,20,658,inject
1763662762309,14283,2,18,10,338,inject
1763662762330,14305,1,2,6,194,inject
1763662762347,14321,5,20,16,532,inject
1763662762363,14338,3,12,14,460,inject
1763662762378,14352,4,19,20,659,inject
1763662762389,14364,2,17,10,337,inject
1763662762408,14383,1,2,6,194,inject
1763662762421,14395,5,21,16,533,inject
1763662762434,14408,3,12,14,460,inject
1763662762444,14419,4,19,20,659,inject
1763662762460,14435,2,17,10,337,inject
1763662762472,14446,1,2,6,194,inject
1763662762491,14466,5,21,16,533,inject
1763662762508,14483,3,12,14,460,inject
1763662762523,14498,4,19,20,659,inject
1763662762537,14512,2,17,11,369,inject
1763662762553,14527,1,2,6,194,inject
1763662762564,14538,5,21,16,533,inject
1763662762582,14556,3,12,14,460,inject
1763662762595,14569,4,19,19,627,inject
1763662762608,14582,2,17,11,369,inject
1763662762619,14593,1,2,6,194,inject
1763662762633,14608,5,21,16,533,inject
1763662762646,14620,3,12,13,428,inject
1763662762660,14635,4,19,19,627,inject
1763662762672,14647,2,17,11,369,inject
1763662762685,14660,1,3,6,195,inject
1763662762705,14679,5,21,16,533,inject
1763662762721,14696,3,12,13,428,inject
1763662762733,14707,4,19,19,627,inject
1763662762746,14721,2,17,11,369,inject
1763662762762,14737,1,3,6,195,inject
1763662762779,14753,5,22,16,534,inject
1763662762796,14771,3,11,13,427,inject
1763662762808,14782,4,19,19,627,inject
1763662762820,14795,2,17,11,369,inject
1763662762836,14810,1,3,6,195,inject
1763662762847,14822,5,22,16,534,inject
1763662762863,14837,3,11,13,427,inject
1763662762875,14850,4,19,19,627,inject
1763662762889,14864,2,17,11,369,inject
1763662762904,14878,1,3,6,195,inject
1763662762915,14890,5,22,16,534,inject
1763662762927,14901,3,11,13,427,inject
1763662762938,14912,4,19,19,627,inject
1763662762952,14926,2,17,12,401,inject
1763662762970,14944,1,3,6,195,inject
1763662762982,14957,5,22,16,534,inject
1763662762994,14968,3,11,13,427,inject
1763662763009,14983,4,19,18,595,inject
1763662763020,14994,2,17,12,401,inject
1763662763033,15007,1,3,6,195,inject
1763662763045,15020,5,22,16,534,inject
1763662763061,15035,3,11,13,427,inject
1763662763073,15047,4,19,18,595,inject
1763662763088,15063,2,16,12,400,inject
1763662763112,15086,1,3,6,195,inject
1763662763124,15099,5,23,16,535,inject
1763662763142,15116,3,11,13,427,inject
1763662763154,15128,4,19,18,595,inject
1763662763165,15140,2,16,12,400,inject
1763662763184,15158,1,4,6,196,inject
1763662763195,15170,5,23,16,535,inject
1763662763208,15182,3,11,12,395,inject
1763662763218,15193,4,19,18,595,inject
1763662763230,15204,2,16,12,400,inject
1763662763258,15232,1,4,6,196,inject
1763662763270,15245,5,23,16,535,inject
1763662763281,15256,3,11,12,395,inject
1763662763297,15271,4,19,18,595,inject
1763662763308,15283,2,16,13,432,inject
1763662763323,15297,1,4,7,228,inject
1763662763347,15322,5,23,16,535,inject
1763662763362,15336,3,11,12,395,inject
1763662763383,15357,4,19,18,595,inject
1763662763397,15372,2,16,13,432,inject
1763662763409,15383,1,4,7,228,inject
1763662763437,15412,5,23,16,535,inject
1763662763449,15424,3,10,12,394,inject
1763662763463,15437,4,19,17,563,inject
1763662763476,15450,2,16,13,432,inject
1763662763488,15462,1,4,7,228,inject
1763662763506,15480,5,24,16,536,inject
1763662763519,15494,3,10,12,394,inject
1763662763536,15511,4,19,17,563,inject
1763662763553,15528,2,16,13,432,inject
1763662763565,15540,1,4,7,228,inject
1763662763579,15554,5,24,16,536,inject
1763662763599,15573,3,10,12,394,inject
1763662763620,15594,4,19,17,563,inject
1763662763647,15621,2,16,13,432,inject
1763662763659,15634,1,5,7,229,inject
1763662763673,15648,5,24,16,536,inject
1763662763692,15666,3,10,12,394,inject
1763662763704,15678,4,19,17,563,inject
1763662763715,15689,2,16,14,464,inject
1763662763732,15706,1,5,7,229,inject
1763662763742,15717,5,24,16,536,inject
1763662763756,15731,3,10,11,362,inject
1763662763770,15744,4,19,17,563,inject
1763662763788,15762,2,16,14,464,inject
1763662763806,15780,1,5,7,229,inject
1763662763818,15792,5,24,16,536,inject
1763662763844,15819,3,10,11,362,inject
1763662763856,15830,4,19,17,563,inject
1763662763867,15841,2,16,14,464,inject
1763662763878,15852,1,5,7,229,inject
1763662763896,15870,5,24,16,536,inject
1763662763910,15884,3,10,11,362,inject
1763662763924,15898,4,19,16,531,inject
1763662763937,15911,2,16,14,464,inject
1763662763947,15922,1,5,7,229,inject
1763662763961,15935,5,25,16,537,inject
1763662763972,15946,3,10,11,362,inject
1763662763997,15971,4,19,16,531,inject
1763662764011,15986,2,16,14,464,inject
1763662764023,15998,1,5,7,229,inject
1763662764034,16009,5,25,16,537,inject
1763662764051,16026,3,10,11,362,inject
1763662764065,16039,4,19,16,531,inject
1763662764082,16056,2,16,15,496,inject
1763662764095,16070,1,6,6,198,inject
1763662764113,16087,5,25,16,537,inject
1763662764124,16099,3,10,11,362,inject
1763662764137,16112,4,19,16,531,inject
1763662764161,16136,2,16,15,496,inject
1763662764177,16151,1,6,6,198,inject
1763662764194,16168,5,25,16,537,inject
1763662764210,16184,3,10,10,330,inject
1763662764223,16197,4,19,16,531,inject
1763662764245,16219,2,16,15,496,inject
1763662764258,16233,1,6,6,198,inject
1763662764276,16250,5,25,16,537,inject
1763662764290,16264,3,10,10,330,inject
1763662764302,16276,4,19,16,531,inject
1763662764316,16290,2,16,15,496,inject
1763662764328,16302,1,6,6,198,inject
1763662764343,16318,5,26,16,538,inject
1763662764359,16333,3,10,10,330,inject
1763662764380,16354,4,19,15,499,inject
1763662764391,16365,2,16,15,496,inject
1763662764404,16378,1,6,6,198,inject
1763662764416,16390,5,26,16,538,inject
1763662764428,16403,3,10,10,330,inject
1763662764444,16418,4,19,15,499,inject
1763662764455,16429,2,16,16,528,inject
1763662764469,16444,1,6,6,198,inject
1763662764489,16464,5,26,16,538,inject
1763662764500,16475,3,10,10,330,inject
1763662764519,16493,4,19,15,499,inject
1763662764532,16506,2,16,16,528,inject
1763662764542,16517,1,7,6,199,inject
1763662764554,16529,5,26,16,538,inject
1763662764566,16540,3,9,10,329,inject
1763662764578,16552,4,20,15,500,inject
1763662764591,16565,2,16,16,528,inject
1763662764609,16583,1,7,6,199,inject
1763662764623,16597,5,26,16,538,inject
1763662764636,16610,3,9,10,329,inject
1763662764649,16623,4,20,15,500,inject
1763662764662,16636,2,16,16,528,inject
1763662764684,16658,1,7,6,199,inject
1763662764698,16673,5,27,16,539,inject
1763662764713,16687,3,9,9,297,inject
1763662764725,16699,4,20,15,500,inject
1763662764743,16717,2,16,16,528,inject
1763662764758,16732,1,7,6,199,inject
1763662764768,16742,5,27,16,539,inject
1763662764780,16754,3,9,9,297,inject
1763662764799,16773,4,20,15,500,inject
1763662764815,16789,2,16,17,560,inject
1763662764830,16804,1,7,6,199,inject
1763662764866,16840,5,27,16,539,inject
1763662764881,16855,3,9,9,297,inject
1763662764901,16875,4,20,15,500,inject
1763662764912,16886,2,16,17,560,inject
1763662764925,16899,1,7,6,199,inject
1763662764944,16918,5,27,16,539,inject
1763662764965,16940,3,9,9,297,inject
1763662764976,16950,4,20,14,468,inject
1763662765000,16974,2,16,17,560,inject
1763662765015,16989,1,7,5,167,inject
1763662765030,17004,5,27,16,539,inject
1763662765062,17037,3,9,9,297,inject
1763662765084,17058,4,20,14,468,inject
1763662765096,17070,2,16,17,560,inject
1763662765109,17084,1,7,5,167,inject
1763662765125,17099,5,27,16,539,inject
1763662765136,17111,3,9,9,297,inject
1763662765152,17126,4,20,14,468,inject
1763662765164,17139,2,16,18,592,inject
1763662765186,17160,1,7,5,167,inject
1763662765200,17175,5,28,16,540,inject
1763662765213,17187,3,9,8,265,inject
1763662765226,17201,4,20,14,468,inject
1763662765241,17216,2,16,18,592,inject
1763662765252,17226,1,8,5,168,inject
1763662765264,17239,5,28,16,540,inject
1763662765280,17254,3,9,8,265,inject
1763662765294,17269,4,21,14,469,inject
1763662765315,17289,2,16,18,592,inject
1763662765331,17305,1,8,5,168,inject
1763662765342,17317,5,28,16,540,inject
1763662765364,17338,3,9,8,265,inject
1763662765386,17360,4,21,14,469,inject
1763662765399,17374,2,16,18,592,inject
1763662765411,17385,1,8,5,168,inject
1763662765425,17399,5,28,16,540,inject
1763662765448,17422,3,9,8,265,inject
1763662765473,17448,4,21,14,469,inject
1763662765485,17459,2,16,18,592,inject
1763662765498,17472,1,8,5,168,inject
1763662765510,17484,5,28,15,508,inject
1763662765533,17507,3,8,8,264,inject
1763662765546,17521,4,21,14,469,inject
1763662765563,17537,2,16,19,624,inject
1763662765579,17553,1,8,5,168,inject
1763662765597,17571,5,29,15,509,inject
1763662765613,17587,3,8,8,264,inject
1763662765624,17598,4,21,14,469,inject
1763662765639,17614,2,16,19,624,inject
1763662765650,17625,1,8,4,136,inject
1763662765665,17639,5,29,15,509,inject
1763662765681,17656,3,8,8,264,inject
1763662765692,17667,4,21,13,437,inject
1763662765708,17683,2,16,19,624,inject
1763662765733,17708,1,8,4,136,inject
1763662765755,17729,5,29,15,509,inject
1763662765771,17746,3,8,8,264,inject
1763662765786,17761,4,21,13,437,inject
1763662765813,17787,2,16,19,624,inject
1763662765827,17802,1,8,4,136,inject
1763662765841,17815,5,29,15,509,inject
1763662765853,17827,3,8,8,264,inject
1763662765868,17843,4,21,13,437,inject
1763662765883,17857,2,16,19,624,inject
1763662765897,17871,1,8,4,136,inject
1763662765929,17903,5,29,15,509,inject
1763662765965,17940,3,8,7,232,inject
1763662765978,17953,4,21,13,437,inject
1763662766000,17974,2,17,19,625,inject
1763662766013,17988,1,8,4,136,inject
1763662766028,18003,5,29,15,509,inject
1763662766040,18015,3,8,7,232,inject
1763662766058,18032,4,22,13,438,inject
1763662766074,18049,2,17,20,657,inject
1763662766092,18067,1,8,4,136,inject
1763662766107,18082,5,29,15,509,inject
1763662766118,18092,3,8,7,232,inject
1763662766132,18107,4,22,13,438,inject
1763662766145,18119,2,17,20,657,inject
1763662766155,18129,1,8,4,136,inject
1763662766168,18143,5,29,15,509,inject
1763662766182,18156,3,7,7,231,inject
1763662766206,18181,4,22,13,438,inject
1763662766229,18203,2,17,20,657,inject
1763662766244,18219,1,9,3,105,inject
1763662766260,18235,5,28,15,508,inject
1763662766272,18246,3,7,7,231,inject
1763662766284,18259,4,22,13,438,inject
1763662766306,18280,2,17,20,657,inject
1763662766326,18300,1,9,3,105,inject
1763662766339,18313,5,28,15,508,inject
1763662766355,18329,3,7,7,231,inject
1763662766366,18340,4,22,13,438,inject
1763662766381,18355,2,17,20,657,inject
1763662766399,18373,1,9,3,105,inject
1763662766411,18385,5,28,15,508,inject
1763662766422,18397,3,7,7,231,inject
1763662766447,18421,4,22,12,406,inject
1763662766459,18433,2,17,21,689,inject
1763662766471,18446,1,9,3,105,inject
1763662766486,18460,5,28,15,508,inject
1763662766500,18474,3,7,7,231,inject
1763662766517,18491,4,22,12,406,inject
1763662766529,18503,2,17,21,689,inject
1763662766544,18519,1,9,3,105,inject
1763662766558,18532,5,28,15,508,inject
1763662766572,18546,3,7,7,231,inject
1763662766585,18559,4,22,12,406,inject
1763662766604,18578,2,17,21,689,inject
1763662766624,18598,1,9,3,105,inject
1763662766639,18613,5,28,15,508,inject
1763662766650,18625,3,6,7,230,inject
1763662766662,18636,4,22,12,406,inject
1763662766695,18669,2,17,21,689,inject
1763662766708,18682,1,9,3,105,inject
1763662766721,18695,5,27,15,507,inject
1763662766741,18715,3,6,7,230,inject
1763662766753,18728,4,22,12,406,inject
1763662766766,18740,2,17,21,689,inject
1763662766778,18752,1,10,3,106,inject
1763662766797,18772,5,27,15,507,inject
1763662766809,18783,3,6,7,230,inject
1763662766820,18794,4,23,12,407,inject
1763662766834,18809,2,18,21,690,inject
1763662766848,18823,1,10,3,106,inject
1763662766859,18834,5,27,15,507,inject
1763662766873,18847,3,6,7,230,inject
1763662766888,18863,4,23,12,407,inject
1763662766899,18873,2,18,22,722,inject
1763662766917,18891,1,10,2,74,inject
1763662766930,18905,5,27,15,507,inject
1763662766951,18925,3,6,7,230,inject
1763662766969,18943,4,23,12,407,inject
1763662766992,18966,2,18,22,722,inject
1763662767005,18979,1,10,2,74,inject
1763662767034,19008,5,27,15,507,inject
1763662767057,19032,3,6,7,230,inject
1763662767068,19043,4,23,11,375,inject
1763662767079,19054,2,18,22,722,inject
1763662767094,19068,1,10,2,74,inject
1763662767117,19091,5,26,15,506,inject
1763662767132,19106,3,5,7,229,inject
1763662767145,19120,4,23,11,375,inject
1763662767164,19138,2,18,22,722,inject
1763662767182,19157,1,10,2,74,inject
1763662767198,19172,5,26,15,506,inject
1763662767209,19183,3,5,7,229,inject
1763662767222,19196,4,23,11,375,inject
1763662767233,19207,2,18,21,690,inject
1763662767263,19237,1,10,2,74,inject
1763662767277,19252,5,26,15,506,inject
1763662767291,19266,3,5,8,261,inject
1763662767304,19278,4,23,11,375,inject
1763662767326,19300,2,18,21,690,inject
1763662767348,19323,1,10,2,74,inject
1763662767364,19338,5,26,15,506,inject
1763662767377,19351,3,5,8,261,inject
1763662767395,19370,4,23,11,375,inject
1763662767411,19385,2,18,21,690,inject
1763662767426,19400,1,11,2,75,inject
1763662767442,19416,5,26,15,506,inject
1763662767455,19430,3,5,8,261,inject
1763662767469,19443,4,23,11,375,inject
1763662767480,19454,2,18,21,690,inject
1763662767497,19472,1,11,2,75,inject
1763662767525,19499,5,26,15,506,inject
1763662767539,19514,3,5,8,261,inject
1763662767551,19526,4,23,11,375,inject
1763662767562,19536,2,18,21,690,inject
1763662767574,19548,1,11,2,75,inject
1763662767585,19559,5,25,15,505,inject
1763662767597,19571,3,5,8,261,inject
1763662767610,19584,4,24,11,376,inject
1763662767624,19599,2,18,21,690,inject
1763662767638,19612,1,11,2,75,inject
1763662767650,19625,5,25,15,505,inject
1763662767664,19638,3,4,8,260,inject
1763662767682,19656,4,24,10,344,inject
1763662767692,19667,2,18,20,658,inject
1763662767706,19680,1,11,2,75,inject
1763662767723,19697,5,25,15,505,inject
1763662767740,19714,3,4,8,260,inject
1763662767753,19728,4,24,10,344,inject
1763662767779,19753,2,18,20,658,inject
1763662767793,19768,1,11,2,75,inject
1763662767808,19782,5,25,15,505,inject
1763662767831,19805,3,4,8,260,inject
1763662767842,19816,4,24,10,344,inject
1763662767857,19831,2,18,20,658,inject
1763662767875,19850,1,11,2,75,inject
1763662767891,19866,5,25,15,505,inject
1763662767912,19886,3,4,8,260,inject
1763662767930,19904,4,24,10,344,inject
1763662767945,19920,2,18,20,658,inject
1763662767958,19933,1,11,2,75,inject
1763662767976,19950,5,24,15,504,inject
1763662767997,19971,3,4,9,292,inject
1763662768009,19983,4,24,10,344,inject
1763662768024,19998,2,18,19,626,inject
1763662768036,20010,1,11,2,75,inject
1763662768050,20025,5,24,15,504,inject
1763662768065,20039,3,4,9,292,inject
1763662768076,20050,4,24,10,344,inject
1763662768092,20066,2,18,19,626,inject
1763662768113,20087,1,11,3,107,inject
1763662768130,20104,5,24,15,504,inject
1763662768143,20117,3,4,9,292,inject
1763662768154,20128,4,24,10,344,inject
1763662768173,20148,2,18,19,626,inject
1763662768187,20162,1,11,3,107,inject
1763662768199,20173,5,24,15,504,inject
1763662768221,20195,3,4,9,292,inject
1763662768234,20209,4,24,10,344,inject
1763662768251,20225,2,18,19,626,inject
1763662768269,20243,1,11,3,107,inject
1763662768282,20256,5,24,15,504,inject
1763662768296,20270,3,4,9,292,inject
1763662768316,20290,4,24,10,344,inject
1763662768332,20306,2,18,19,626,inject
1763662768347,20322,1,12,3,108,inject
1763662768358,20333,5,24,15,504,inject
1763662768372,20347,3,4,10,324,inject
1763662768390,20364,4,24,10,344,inject
1763662768418,20393,2,18,18,594,inject
1763662768431,20405,1,12,3,108,inject
1763662768444,20419,5,23,15,503,inject
1763662768460,20434,3,4,10,324,inject
1763662768475,20449,4,25,9,313,inject
1763662768486,20460,2,18,18,594,inject
1763662768500,20474,1,12,3,108,inject
1763662768511,20485,5,23,15,503,inject
1763662768538,20512,3,4,10,324,inject
1763662768553,20528,4,25,9,313,inject
1763662768574,20548,2,18,18,594,inject
1763662768585,20560,1,12,3,108,inject
1763662768597,20572,5,23,15,503,inject
1763662768613,20587,3,4,10,324,inject
1763662768633,20608,4,25,9,313,inject
1763662768648,20623,2,18,18,594,inject
1763662768662,20636,1,12,3,108,inject
1763662768678,20652,5,23,15,503,inject
1763662768693,20667,3,4,10,324,inject
1763662768706,20681,4,25,9,313,inject
1763662768717,20691,2,18,18,594,inject
1763662768730,20704,1,12,4,140,inject
1763662768743,20718,5,23,15,503,inject
1763662768758,20732,3,4,10,324,inject
1763662768782,20756,4,25,9,313,inject
1763662768796,20770,2,18,17,562,inject
1763662768807,20782,1,12,4,140,inject
1763662768819,20794,5,22,15,502,inject
